word,machine_translation,human_translation,machine_translation_updated
readiness,imurasilẹ,NA,imurasilẹ
reading,kika,NA,kika
real,gidi,NA,gidi
reason,idi,NA,idi
rebate,idinwoku,NA,idinwoku
recast,tun pada,NA,tun pada
received,gba,NA,gba
receiving,gba,NA,gba
recherche,atunkọ,ko  wọpọ,ko  wọpọ
reciprocate,ṣe atunṣe,NA,ṣe atunṣe
reclamation,atunṣe,NA,atunṣe
recline,jókòó,fi ara ti,fi ara ti
recognizable,mọ,NA,mọ
reconsideration,atunyẹwo,NA,atunyẹwo
reconstruct,atunkọ,NA,atunkọ
reconstruction,atunkọ,NA,atunkọ
recorder,agbohunsilẹ,NA,agbohunsilẹ
recoup,imularada,NA,imularada
recreation,ere idaraya,NA,ere idaraya
recreational,ìdárayá,NA,ìdárayá
redress,atunse,NA,atunse
reformation,atunṣe,NA,atunṣe
reformer,oluyipada,NA,oluyipada
refurbish,tunṣe,NA,tunṣe
regent,regent,adele ọba,adele ọba
regressive,ifaseyin,NA,ifaseyin
regularity,deede,NA,deede
regulate,fiofinsi,to lẹsẹsẹ,to lẹsẹsẹ
rehabilitate,atunse,NA,atunse
rehabilitation,isodi titun,NA,isodi titun
reimburse,isanpada,NA,isanpada
reimbursement,isanpada,NA,isanpada
reinforcement,imuduro,NA,imuduro
reinstate,gba pada,NA,gba pada
rekindle,rekindle,mu sọji,mu sọji
relaxation,isinmi,NA,isinmi
relevant,ti o yẹ,NA,ti o yẹ
reliability,igbẹkẹle,NA,igbẹkẹle
reliance,igbekele,NA,igbekele
remains,ku,NA,ku
remake,atunse,NA,atunse
remodel,atunse,NA,atunse
render,ṣe,NA,ṣe
renewal,isọdọtun,NA,isọdọtun
renovate,tunṣe,NA,tunṣe
renovation,atunse,NA,atunse
reorganize,tunto,NA,tunto
reparation,atunṣe,tu nkan ṣe,tu nkan ṣe
repay,san pada,NA,san pada
repent,ronupiwada,NA,ronupiwada
replenish,gbilẹ,NA,gbilẹ
replete,kun,kun pada,kun pada
reporter,onirohin,NA,onirohin
repose,sinmi,NA,sinmi
represented,ni ipoduduro,NA,ni ipoduduro
reproductive,ibisi,NA,ibisi
reserve,ifiṣura,NA,ifiṣura
resident,olugbe,NA,olugbe
resistive,resistive,n tapa si,n tapa si
resolutely,ipinnu,NA,ipinnu
resources,awọn orisun,NA,awọn orisun
respectability,respectability,yé fún ọla,yé fún ọla
respecting,bíbọwọ fún,NA,bíbọwọ fún
respects,bowo,NA,bowo
rest,isinmi,NA,isinmi
restitution,atunṣe,NA,atunṣe
restorative,atunse,NA,atunse
restraint,ihamọ,NA,ihamọ
resumption,atunbere,NA,atunbere
retention,idaduro,NA,idaduro
retirement,ifẹhinti lẹnu iṣẹ,NA,ifẹhinti lẹnu iṣẹ
reunion,itungbepapo,NA,itungbepapo
revels,awọn igbadun,àjọ alariwo,àjọ alariwo
reverend,ibowo,NA,ibowo
reverie,reverie,ronú jina,ronú jina
revise,tunwo,NA,tunwo
revolution,rogbodiyan,NA,rogbodiyan
ribbon,tẹẹrẹ,ọja tẹrẹ́,ọja tẹrẹ́
rider,ẹlẹṣin,NA,ẹlẹṣin
ripe,Pọn,NA,Pọn
ripen,pọn,NA,pọn
rising,nyara,NA,nyara
riveting,riveting,ekan irin,ekan irin
rock,apata,NA,apata
rod,opa,NA,opa
rollicking,yiyipo,NA,yiyipo
romp,romp,ire ariwo,ire ariwo
rooted,fidimule,NA,fidimule
routine,baraku,NA,baraku
royalty,ọba,NA,ọba
safeguard,aabo,NA,aabo
sage,ologbon,ọlọgbọn,ọlọgbọn
salary,owo osu,NA,owo osu
salvation,igbala,NA,igbala
salve,gbala,ipara,ipara
sanctification,mimo,NA,mimo
sanctify,sọ di mímọ̀,NA,sọ di mímọ̀
sanctuary,ibi mimọ,NA,ibi mimọ
sanguine,sanguine,ni ireti,ni ireti
sanitary,imototo,NA,imototo
satin,yinrin,NA,yinrin
savor,adun,NA,adun
savory,adun,NA,adun
scarecrow,scarecrow,ohun idẹruba ẹiyẹ,ohun idẹruba ẹiyẹ
scholar,omowe,NA,omowe
scholarship,sikolashipu,NA,sikolashipu
scientific,ijinle sayensi,NA,ijinle sayensi
scientist,onimo ijinle sayensi,NA,onimo ijinle sayensi
score,O wole,lsiro,lsiro
scribe,akọwe,NA,akọwe
script,akosile,NA,akosile
scrumptious,scrumptious,odun,odun
sculpture,ere,NA,ere
sea,òkun,NA,òkun
seal,edidi,NA,edidi
seclusion,idayatọ,NA,idayatọ
secretariat,ile -iṣẹ akọwe,NA,ile -iṣẹ akọwe
seniority,àgbà,NA,àgbà
sense,ori,NA,ori
sensibility,ifamọ,o loye,o loye
sensual,ifẹkufẹ,NA,ifẹkufẹ
sensuality,ifẹkufẹ,NA,ifẹkufẹ
sensuous,ti ifẹkufẹ,NA,ti ifẹkufẹ
sentimental,itara,ti ìmọ,ti ìmọ
sentimentality,imolara,NA,imolara
sentinel,onigbagbo,ologun ti nṣọ,ologun ti nṣọ
sermon,iwaasu,NA,iwaasu
serum,omi ara,NA,omi ara
settlor,adugbo,agbẹjoro,agbẹjoro
sex,ibalopo,NA,ibalopo
shape,apẹrẹ,àwòrán,àwòrán
shapely,apẹrẹ,àwòrán,àwòrán
shelter,ibi aabo,NA,ibi aabo
shepherd,oluṣọ -agutan,NA,oluṣọ -agutan
shining,didan,NA,didan
shopping,ohun tio wa,rírà li ọjá,rírà li ọjá
shoulder,ejika,NA,ejika
shrewd,onilàkaye,NA,onilàkaye
silk,siliki,NA,siliki
sing,kọrin,NA,kọrin
singly,ni ẹyọkan,NA,ni ẹyọkan
sisterhood,arabinrin,NA,arabinrin
sky,ọrun,NA,ọrun
slate,sileti,NA,sileti
slender,tẹẹrẹ,tinrin,tinrin
slim,tẹẹrẹ,tẹrẹ́,tẹrẹ́
smoothness,didan,NA,didan
snicker,onibaje,NA,onibaje
sobriety,aibalẹ,airekọja,airekọja
soldier,jagunjagun,NA,jagunjagun
solidity,iduroṣinṣin,NA,iduroṣinṣin
sonnet,sonnet,orin kékeré,orin kékeré
sonorous,aladun,NA,aladun
sorter,sorter,to lẹsẹsẹ,to lẹsẹsẹ
soup,bimo,ọbẹ,ọbẹ
special,pataki,NA,pataki
specie,pataki,owo,owo
spectacle,iworan,NA,iworan
speech,ọrọ,NA,ọrọ
spelling,akọtọ,NA,akọtọ
spice,turari,NA,turari
spine,ọpa -ẹhin,NA,ọpa -ẹhin
spirits,awọn ẹmi,NA,awọn ẹmi
sponsor,onigbowo,NA,onigbowo
spouse,oko tabi aya,NA,oko tabi aya
spruce,spruce,fifinju,fifinju
stallion,ẹṣin,NA,ẹṣin
stalwart,alatako,alágbára,alágbára
standing,duro,NA,duro
star,irawo,NA,irawo
starlight,irawọ irawọ,ina irawọ,ina irawọ
starry,irawọ,NA,irawọ
statement,gbólóhùn,NA,gbólóhùn
statue,ère,NA,ère
status,ipo,NA,ipo
sterling,sita,mọ,mọ
steward,iriju,NA,iriju
stillness,idakẹjẹ,NA,idakẹjẹ
store,itaja,ko-jọ,ko-jọ
strategic,ilana,NA,ilana
strategist,ogbon,eni ẹtan,eni ẹtan
strongly,lagbara,NA,lagbara
structure,igbekale,NA,igbekale
stud,okunrinlada,NA,okunrinlada
study,iwadi,NA,iwadi
substance,nkan,NA,nkan
succinct,ṣoki,NA,ṣoki
succulent,succulent,kun fún oje,kun fún oje
sufficiency,isọdọtun,NA,isọdọtun
sugar,suga,NA,suga
sultry,sultry,moru,moru
sun,oorun,NA,oorun
sunny,oorun,NA,oorun
sunset,Iwọoorun,NA,Iwọoorun
superhuman,apọju eniyan,eniyan alagbara,eniyan alagbara
superman,alagbara,NA,alagbara
superstar,gbajumọ,NA,gbajumọ
superstition,ohun asan,NA,ohun asan
supplication,ẹbẹ,NA,ẹbẹ
supplies,agbari,awọn ipese,awọn ipese
supply,ipese,NA,ipese
surety,oniduro,NA,oniduro
surmise,ro,ifura,ifura
surpassing,surpassing,re kọja,re kọja
surprise,iyalẹnu,NA,iyalẹnu
surround,yíká,NA,yíká
surveying,iwadi,NA,iwadi
survive,yọ ninu ewu,NA,yọ ninu ewu
swear,búra,NA,búra
sweetie,ololufe,NA,ololufe
sweets,lete,dun,dun
swim,we,NA,we
symbolic,aami,NA,aami
symmetrical,symmetrical,dogba,dogba
symmetry,isedogba,NA,isedogba
symphony,simfoni,NA,simfoni
synchronize,muṣiṣẹpọ,NA,muṣiṣẹpọ
synod,synod,àjọ ìgbìmọ̀ ìjọ,àjọ ìgbìmọ̀ ìjọ
synonymous,bakannaa,NA,bakannaa
tact,ọgbọn,NA,ọgbọn
tale,itan,NA,itan
talk,sọrọ,NA,sọrọ
tanned,tanned,fi orun jo,fi orun jo
task,iṣẹ -ṣiṣe,NA,iṣẹ -ṣiṣe
tasteful,adun,NA,adun
tasty,adun,NA,adun
teach,kọ,NA,kọ
teacher,olukọ,NA,olukọ
technology,ọna ẹrọ,NA,ọna ẹrọ
teens,awon odo,NA,awon odo
temperance,ìfaradà,NA,ìfaradà
tempered,binu,tọwọbọ laiye,tọwọbọ laiye
tenable,tenable,gbigba,gbigba
tenancy,ayalegbe,NA,ayalegbe
tenant,ayalegbe,NA,ayalegbe
tenderness,tutu,NA,tutu
thanksgiving,idupẹ,NA,idupẹ
theoretical,o tumq si,ni ero,ni ero
therapeutic,iwosan,NA,iwosan
therapeutics,itọju ailera,NA,itọju ailera
thinker,onironu,NA,onironu
thoroughbred,odindi,NA,odindi
throne,itẹ,NA,itẹ
title,akọle,NA,akọle
toast,tositi,NA,tositi
toleration,ifarada,NA,ifarada
toughness,líle,NA,líle
tower,ile -iṣọ,NA,ile -iṣọ
towering,gíga,NA,gíga
traditional,ibile,NA,ibile
transcendence,irekọja,NA,irekọja
transcendental,transcendental,rekọja,rekọja
traveling,rin irin -ajo,NA,rin irin -ajo
treat,toju,NA,toju
tree,igi,NA,igi
trend,aṣa,NA,aṣa
tributary,agbo -ori,ijọsin,ijọsin
tribute,oriyin,NA,oriyin
truce,ijaya,dawọ jja-duro,dawọ jja-duro
truth,otitọ,NA,otitọ
tutelage,tutelage,iṣetoju,iṣetoju
tutor,oluko,NA,oluko
twin,ibeji,NA,ibeji
twinkle,seju,NA,seju
ultimately,ni ipari,NA,ni ipari
umpire,onidajọ,NA,onidajọ
unanimity,iṣọkan,NA,iṣọkan
unanimous,fohunsokan,NA,fohunsokan
unassuming,alaigbọran,ko gberaga,ko gberaga
unbeaten,alailẹgbẹ,NA,alailẹgbẹ
unbreakable,airekọja,NA,airekọja
unbridled,unbridled,ko ṣe dari,ko ṣe dari
unbroken,ti ko ya,NA,ti ko ya
unconstrained,unconstrained,ko ṣe dẹkùn,ko ṣe dẹkùn
underline,ìlà,NA,ìlà
understanding,Oye,NA,Oye
underwrite,atunkọ,NA,atunkọ
undivided,ti ko pin,NA,ti ko pin
undying,ailopin,NA,ailopin
unexpected,airotẹlẹ,NA,airotẹlẹ
unfold,ṣii,NA,ṣii
unification,isọdọkan,NA,isọdọkan
uniformly,iṣọkan,NA,iṣọkan
unimaginable,airotẹlẹ,NA,airotẹlẹ
uninfected,ti ko ni arun,NA,ti ko ni arun
unique,oto,NA,oto
unison,isokan,NA,isokan
unitary,iṣọkan,NA,iṣọkan
university,yunifasiti,NA,yunifasiti
unpretentious,unpretentious,laidawọle,laidawọle
unquestioned,unquedioned,dajudaju,dajudaju
unscathed,ti ko ni ipalara,NA,ti ko ni ipalara
unsurpassed,alailẹgbẹ,NA,alailẹgbẹ
untie,tú,NA,tú
uphill,oke,NA,oke
upright,titọ,NA,titọ
usual,deede,atẹyinwa,atẹyinwa
utility,ohun elo,NA,ohun elo
vacation,isinmi,NA,isinmi
vaccine,ajesara,NA,ajesara
vanguard,idabobo,NA,idabobo
vanquish,ṣẹgun,ṣẹgun,ṣẹgun
velvet,felifeti,aṣọ arán,aṣọ arán
velvety,velvety,kaṣọ arán,kaṣọ arán
venerable,venerable,agbalagba,agbalagba
veneration,ijosin,ibọwọ fun,ibọwọ fun
veracity,otitọ,otítọ,otítọ
verdant,ododo,tutù,tutù
verification,ijerisi,NA,ijerisi
verified,wadi,NA,wadi
verily,nitilytọ,nitotọ,nitotọ
vernal,vernal,ti igba iruwe,ti igba iruwe
verve,nitvetọ,itara,itara
veteran,ogbologbo,NA,ogbologbo
vicar,vicar,òye alufa kan,òye alufa kan
victor,asegun,NA,asegun
vigor,agbara,NA,agbara
vigorous,alagbara,NA,alagbara
villager,abule,olugbe abule,olugbe abule
vindication,idalare,NA,idalare
virgin,wundia,NA,wundia
virginity,wundia,NA,wundia
visit,ṣabẹwo,NA,ṣabẹwo
visitor,alejo,NA,alejo
vital,pataki,NA,pataki
vocabulary,fokabulari,NA,fokabulari
volunteer,oluyọọda,NA,oluyọọda
voluptuous,atinuwa,gbibadun ara rẹ,gbibadun ara rẹ
vote,dibo,NA,dibo
vow,ẹjẹ,NA,ẹjẹ
wages,owo osu,NA,owo osu
warranty,atilẹyin ọja,NA,atilẹyin ọja
warrior,jagunjagun,NA,jagunjagun
watchdog,oluṣọ,NA,oluṣọ
watchful,ṣọra,NA,ṣọra
watchman,oluṣọ,NA,oluṣọ
waterproof,mabomire,NA,mabomire
weight,àdánù,iwuwo,iwuwo
white,funfun,NA,funfun
whiteness,funfun,NA,funfun
wicket,wicket,ẹnu ọnà kekere,ẹnu ọnà kekere
widespread,ni ibigbogbo,NA,ni ibigbogbo
winnings,winnings,ere,ere
wireless,alailowaya,NA,alailowaya
wis,ogbon,mọ dáadáa,mọ dáadáa
wit,ogbon,ọgbọn,ọgbọn
withstand,farada,NA,farada
wits,wits,ọgbọn,ọgbọn
wizard,oṣó,NA,oṣó
womb,inu,ile ọmọ,ile ọmọ
word,ọrọ,NA,ọrọ
working,ṣiṣẹ,NA,ṣiṣẹ
worship,ijosin,NA,ijosin
wot,wot,kini,kini
writer,onkqwe,onkọwe,onkọwe
young,ọdọ,ọmọdé,ọmọdé
younger,kékeré,NA,kékeré
youth,odo,NA,odo
ftw,ftw,ègbé ni fáyé,ègbé ni fáyé
funky,funky,to níjó,to níjó
haunting,haunting,dàmú,dàmú
fanfare,iferan,ìfẹ́ràn,ìfẹ́ràn
fav,fav,fẹ́ràn,fẹ́ràn
fecilitous,fecilitous,tìdúpẹ́,tìdúpẹ́
geekier,geekier,jẹ́ olùfẹ́ràn ọpọlọ jù,jẹ́ olùfẹ́ràn ọpọlọ jù
geeky,geeky,jẹ́ olùfẹ́ràn ọpọlọ,jẹ́ olùfẹ́ràn ọpọlọ
gumption,gumu,ìgboyà,ìgboyà
hallmarks,hallmarks,ǹkan gbòógì,ǹkan gbòógì
idealize,idealize,jẹ́tọgbọ́n,jẹ́tọgbọ́n
intrigue,intrigue,wúni lórí,wúni lórí
intriguing,iditẹ,ìdìtẹ̀,ìdìtẹ̀
intriguingly,iditẹ,jẹ́ ìdìtẹ̀,jẹ́ ìdìtẹ̀
plusses,pluss,ìfà,ìfà
prospros,prospros,èrè,èrè
raptureous,raptureous,jẹ tagbára,jẹ tagbára
raptureously,raptureously,ní tagbára,ní tagbára
rock-star,apata-irawọ,àpáta ìràwọ̀,àpáta ìràwọ̀
rock-stars,apata-irawọ,àpáta ìràwọ̀,àpáta ìràwọ̀
rockstar,rockstar,olókìkí,olókìkí
rockstars,rockstars,àwọn olókìkí,àwọn olókìkí
savvy,oye,òye,òye
scenic,iwoye,ìwòye,ìwòye
seamless,iran,ìran,ìran
self-sufficiency,imotara eni,ìmọtara ẹni nìkan,ìmọtara ẹni nìkan
self-sufficient,ara-to,ìmọtara ẹni nìkan,ìmọtara ẹni nìkan
sensation,aibale okan,àìbalẹ̀ ọkàn,àìbalẹ̀ ọkàn
sensational,sensational,jẹ́ àìbalẹ̀ ọkàn,jẹ́ àìbalẹ̀ ọkàn
sensationally,ni imọlara,ní ìmọ̀lára,ní ìmọ̀lára
sensations,sensations,àwọn ìmúdunú,àwọn ìmúdunú
skill,olorijori,iṣẹ́,iṣẹ́
slammin,slammin,pariwo mọ́,pariwo mọ́
supurb,supurb,àyíká,àyíká
supurbly,supurbly,ti àyíkí,ti àyíkí
unassailable,unassailable,àìṣedédé,àìṣedédé
well-backlit,daradara-backlit,ìtàná dáradára,ìtàná dáradára
whoa,ta,yà lẹ́nu,yà lẹ́nu
whooa,eni,yà lẹ́nu,yà lẹ́nu
whoooa,wo,wòó,wòó
wowed,wowed,yà lẹ́nu,yà lẹ́nu
wowing,ariwo,ariwo,ariwo
wows,wows,yà lẹ́nu,yà lẹ́nu
yay,yay,pariwo,pariwo
zest,zest,agbára,agbára
abba,abba,kégbe,kégbe
accueil,accueil,ojú ilé,ojú ilé
ace,Ace,mímọ̀ṣe,mímọ̀ṣe
acrobat,akrobat,olùdárayá,olùdárayá
aga,aga,àmì iyì,àmì iyì
alabaster,alabaster,jẹ́ lẹgẹ́,jẹ́ lẹgẹ́
aloha,alaafia,ẹpẹ̀lẹ́ oo,ẹpẹ̀lẹ́ oo
aplomb,aplomb,ìgboyà,ìgboyà
archaeology,archeology,ìmọ̀ nípa ìtàn ènìyàn,ìmọ̀ nípa ìtàn ènìyàn
assuage,assuage,dún díẹ̀,dún díẹ̀
astronaut,awòràwọ̀,awòràwọ̀,awòràwọ̀
avatar,avatar,àkúdàáyà,àkúdàáyà
ay,ay,bẹ́ẹ̀ni,bẹ́ẹ̀ni
baccalaureate,baccalaureate,sabuké,sabuké
bastion,ipilẹ,ìpìlẹ̀,ìpìlẹ̀
bonanza,bonanza,ẹ̀bùn,ẹ̀bùn
bonne,bonne,ọmọ ọ̀dọ̀,ọmọ ọ̀dọ̀
bouquet,oorun didun,òórùn dídùn,òórùn dídùn
brocade,brocade,aṣọ aláràbarà,aṣọ aláràbarà
cathartic,cathartic,jẹ́ ìrẹ̀sílẹ̀ ti orí,jẹ́ ìrẹ̀sílẹ̀ ti orí
chowder,akápò,akákpò,akákpò
cider,cider,otí kíkan,otí kíkan
clairvoyant,clairvoyant,ènìyàn alágbára,ènìyàn alágbára
commodore,commodore,olùjafẹ́ẹ̀tọ́,olùjafẹ́ẹ̀tọ́
complicity,iṣọkan,ìṣọ̀kan,ìṣọ̀kan
concentric,aifọwọyi,àìfọwọ́yí,àìfọwọ́yí
concordance,concordance,ìbádọ́gba,ìbádọ́gba
crescendo,crescendo,ìlọsókè,ìlọsókè
cutters,cutters,olùgígé,olùgígé
diary,ojojumọ,ìwé ojojúmọ́,ìwé ojojúmọ́
didactic,didactic,jẹ́ tọgbọ́n,jẹ́ tọgbọ́n
ditty,ditty,orin àdákọ,orin àdákọ
don,don,olùkọ́ àgbà,olùkọ́ àgbà
downy,isalẹ,ìsàlẹ̀,ìsàlẹ̀
duet,duet,ìbákọrin papọ̀,ìbákọrin papọ̀
duke,duke,jíjà jáde,jíjà jáde
emeritus,emeritus,oyè ilé ẹ̀kọ́ gíga,oyè ilé ẹ̀kọ́ gíga
encore,ṣokunkun,ṣókúnkùn,ṣókúnkùn
encyclopedia,encyclopedia,àgbájọkpọ̀ ìmọ̀,àgbájọkpọ̀ ìmọ̀
ephemeris,ephemeris,gbàgede,gbàgede
epic,apọju,àpọ̀jù,àpọ̀jù
presentment,igbejade,ìgbéjáde,ìgbéjáde
proctor,oluṣeto,olùṣètò,olùṣètò
prophylactic,prophylactic,díwọ́ àìsàn,díwọ́ àìsàn
purr,purr,dídún ológbò,dídún ológbò
rhythm,ilu,ìlù dídùn,ìlù dídùn
rhythmical,ariwo,dùnlétí,dùnlétí
roadster,oju opopona,ojú òpópónà,ojú òpópónà
romanticism,romanticism,oromoléegun,oromoléegun
rota,rota,ìlànà iṣẹ́ ṣíṣe,ìlànà iṣẹ́ ṣíṣe
rubric,rubric,gbòmgbò,gbòmgbò
ruth,ruth,orúkọ,orúkọ
scintilla,scintilla,àmì dáradára,àmì dáradára
solvency,solvency,ojútù,ojútù
sonar,sonar,wíwárí lábẹ́ omi,wíwárí lábẹ́ omi
sonata,sonata,orin,orin
spa,spa,ibi ìgbáfẹ́ ara,ibi ìgbáfẹ́ ara
spaniel,spaniel,àmì ìjẹ́kpípé,àmì ìjẹ́kpípé
staccato,staccato,ṣe lọ́tọ̀,ṣe lọ́tọ̀
sublimation,sublimation,yí padà,yí padà
synergistic,synergistic,jẹ àpapọ̀,jẹ àpapọ̀
talisman,talisman,ògùn ìbílẹ̀ òyìnbó,ògùn ìbílẹ̀ òyìnbó
tiling,tiling,ṣíṣètò ilẹ̀ fọ́gbìn,ṣíṣètò ilẹ̀ fọ́gbìn
tinsel,tinsel,ìsẹ̀sọ́,ìsẹ̀sọ́
trig,trig,mọ́,mọ́
usher,usher,olùtọ́sọ́nà,olùtọ́sọ́nà
utopian,utopian,ibi ti ǹkan ti dọ́gba,ibi ti ǹkan ti dọ́gba
weatherproof,oju ojo,gbomi dúró,gbomi dúró
