word,machine_translation,human_translation,machine_translation_updated
discontinuity,idaduro,ìdádúró,ìdádúró
discontinuous,alaigbọwọ,ìdádúró,ìdádúró
discordance,iyapa,ìyapa,ìyapa
discordant,iyapa,ìyapa,ìyapa
discountenance,ẹdinwo,ìrẹ̀wẹ̀sì,ìrẹ̀wẹ̀sì
discourage,ìrẹwẹsì,ìrẹ̀wẹ̀sì,ìrẹ̀wẹ̀sì
discouragement,irẹwẹsi,ìrẹ̀wẹ̀sì,ìrẹ̀wẹ̀sì
discouraging,irẹwẹsi,ìrẹ̀wẹ̀sì,ìrẹ̀wẹ̀sì
discouragingly,irẹwẹsi,ìrẹ̀wẹ̀sì,ìrẹ̀wẹ̀sì
discourteous,alaibọwọ,aláìbọ̀wọ̀,aláìbọ̀wọ̀
discourteously,discurteously,aláìbọ̀wọ̀,aláìbọ̀wọ̀
discoutinous,discoutinous,ìdádúró,ìdádúró
discredit,aiṣedeede,àìṣedéédé,àìṣedéédé
discrepant,alaigbọran,aláìgbọràn,aláìgbọràn
discriminate,iyasoto,ìyàsọ́tọ̀,ìyàsọ́tọ̀
discrimination,iyasoto,ìyàsọ́tọ̀,ìyàsọ́tọ̀
discriminatory,iyasoto,ìyàsọ́tọ̀,ìyàsọ́tọ̀
disdained,kẹgàn,kẹ́gàn,kẹ́gàn
disdainful,ẹlẹgan,ẹlẹ́gàn,ẹlẹ́gàn
disdainfully,lainidi,ẹlẹ́gàn,ẹlẹ́gàn
disfavor,aigbagbe,àìrójúrere,àìrójúrere
disgraceful,itiju,ìtìjú,ìtìjú
disgracefully,itiju,ìtìjú,ìtìjú
disgruntle,disgruntle,ìpalára,ìpalára
disgruntled,disgruntled,ìpalára,ìpalára
disgustedly,ìríra,ìríra,ìríra
disgustful,ìríra,ìríra,ìríra
disgustfully,ìríra,ìríra,ìríra
disgustingly,ìríra,ìríra,ìríra
dishearten,aibanujẹ,ìbanújẹ́,ìbanújẹ́
disheartening,aibanujẹ,ìbanújẹ́,ìbanújẹ́
dishearteningly,aibanujẹ,ìbanújẹ́,ìbanújẹ́
dishonestly,alaisododo,àìṣòdodo,àìṣòdodo
dishonesty,alaisododo,àìṣòdodo,àìṣòdodo
dishonor,àbùkù,àbùkù,àbùkù
dishonorable,alainibaba,àìníyì,àìníyì
dishonorablely,alainibaba,aláìníyì,aláìníyì
disillusion,ibanuje,ìtúsílẹ̀ kúrò nínú ìtànjẹ,ìtúsílẹ̀ kúrò nínú ìtànjẹ
disillusionment,ibanuje,ìtúsílẹ̀ kúrò nínú ìtànjẹ,ìtúsílẹ̀ kúrò nínú ìtànjẹ
disillusions,disillusions,ìtúsílẹ̀ kúrò nínú ìtànjẹ,ìtúsílẹ̀ kúrò nínú ìtànjẹ
disinclination,iyasoto,ìyàsọ́tọ̀,ìyàsọ́tọ̀
disingenuous,alaigbọran,àìsòótọ́,àìsòótọ́
disingenuously,alaigbọran,àìsòótọ́,àìsòótọ́
disintegrate,tuka,tú ká,tú ká
disintegrated,tuka,ti tú ká,ti tú ká
disintegrates,tuka,tú ká,tú ká
disintegration,tituka,títúká,títúká
disinterest,ko nifẹ,kò nífẹ̀ẹ́,kò nífẹ̀ẹ́
disinterested,ko nifẹ,kò nífẹ̀ẹ́,kò nífẹ̀ẹ́
disliked,ikorira,kórìíra,kórìíra
dislikes,ikorira,kórìíra,kórìíra
disliking,ikorira,ìkórìíra,ìkórìíra
dislocated,dislocated,yọ kúrò,yọ kúrò
disloyal,alaisododo,àìṣòdodo,àìṣòdodo
disloyalty,alaisododo,àìṣòdodo,àìṣòdodo
dismally,dismally,àìláyọ̀,àìláyọ̀
dismalness,ailera,ipò àìláyọ̀,ipò àìláyọ̀
dismay,aibanujẹ,bẹ̀rù,bẹ̀rù
dismaying,ibanuje,ìbẹ̀rù,ìbẹ̀rù
dismayingly,ibanuje,ìbẹ̀rù,ìbẹ̀rù
dismissive,yiyọ kuro,àìfiyèsí,àìfiyèsí
dismissively,yọ kuro,àìfiyèsí,àìfiyèsí
disobedience,aigboran,àìgbọ́ràn,àìgbọ́ràn
disobedient,alaigbọran,àìgbọ́ràn,àìgbọ́ràn
disobey,ṣàìgbọràn,ṣàìgbọràn,ṣàìgbọràn
disoobedient,alaigbọran,àìgbọ́ràn,àìgbọ́ràn
disordered,disordered,rúdurùdu,rúdurùdu
disorderly,rudurudu,rúdurùdu,rúdurùdu
disorient,alaigbọran,rújú,rújú
disown,sẹ,kọ̀,kọ̀
disparagingly,disparagingly,ìtìjú,ìtìjú
dispensable,dispensable,tí a lè rọ́pò,tí a lè rọ́pò
dispirit,disirit,sọ̀rètí nù,sọ̀rètí nù
dispirited,ti yọ kuro,ti sọ̀rètí nù,ti sọ̀rètí nù
dispiritedly,dispiritedly,sọ̀rètí nù,sọ̀rètí nù
dispiriting,dispiriting,ń sọ̀rètí nù,ń sọ̀rètí nù
displace,yipo,rọ́pò,rọ́pò
displaced,nipo,ti rọ́pò,ti rọ́pò
displease,ko dun,kò tẹ́nilọ́rún,kò tẹ́nilọ́rún
displeasing,inira,àìtẹ́nilọ́rún,àìtẹ́nilọ́rún
displeasure,ibinu,àìtẹ́nilọ́rún,àìtẹ́nilọ́rún
disproportionate,aiṣedeede,àìṣedéédé,àìṣedéédé
disprove,sẹ,ṣàìjẹ́rìísí,ṣàìjẹ́rìísí
disputable,ariyanjiyan,àríyànjiyàn,àríyànjiyàn
disquieting,aibanujẹ,àìfọkànbalẹ̀,àìfọkànbalẹ̀
disquietingly,aibanujẹ,àìfọkànbalẹ̀,àìfọkànbalẹ̀
disquietude,aibanujẹ,àìfọkànbalẹ̀,àìfọkànbalẹ̀
disregardful,alaibikita,aláìbìkítà,aláìbìkítà
disreputable,disreputable,aláìlórúkọ rere,aláìlórúkọ rere
disrepute,aibuku,àìlórúkọ rere,àìlórúkọ rere
disrespectable,alaibọwọ,aláìbọ̀wọ̀,aláìbọ̀wọ̀
disrespectablity,alaibọwọ,aláìbọ̀wọ̀,aláìbọ̀wọ̀
disrespectful,alaibọwọ,aláìbọ̀wọ̀,aláìbọ̀wọ̀
disrespectfully,alaibọwọ,aláìbọ̀wọ̀,aláìbọ̀wọ̀
disrespectfulness,aibọwọ,àìbọ̀wọ̀,àìbọ̀wọ̀
disrespecting,alaibọwọ,àìbọ̀wọ̀,àìbọ̀wọ̀
disrupt,idalọwọduro,ìdálọ́wọ́dúró,ìdálọ́wọ́dúró
diss,diss,àìbọ̀wọ̀,àìbọ̀wọ̀
dissapointed,dissapointed,jákulẹ̀,jákulẹ̀
dissappointed,dissappointed,jákulẹ̀,jákulẹ̀
dissappointing,alainilara,ìjákulẹ̀,ìjákulẹ̀
dissatisfaction,itẹlọrun,àìnítẹ̀ẹ́lọ́rùn,àìnítẹ̀ẹ́lọ́rùn
dissatisfactory,alaitẹlọrun,aláìtẹ̀ẹ́lọ́rùn,aláìtẹ̀ẹ́lọ́rùn
dissatisfies,itẹlọrun,kò tẹ́lọ́rùn,kò tẹ́lọ́rùn
dissatisfy,itẹlọrun,kò tẹ́lọ́rùn,kò tẹ́lọ́rùn
dissatisfying,itẹlọrun,kò tẹ́lọ́rùn,kò tẹ́lọ́rùn
dissed,dissed,àìbọ̀wọ̀,àìbọ̀wọ̀
dissemble,titopọ,díbọ́n,díbọ́n
dissembler,dissembler,adíbọ́n,adíbọ́n
dissension,iyapa,ìyapa,ìyapa
dissent,alatako,takò,takò
dissenter,alatako,alátakò,alátakò
dissention,iyapa,ìyapa,ìyapa
disservice,aiṣedede,àìṣedéédé,àìṣedéédé
disses,disses,àìbọ̀wọ̀,àìbọ̀wọ̀
dissidence,iyapa,ìyapa,ìyapa
dissident,alatako,àtakò,àtakò
dissidents,alatako,àtakò,àtakò
dissing,dissing,takò,takò
dissocial,alasoso,àìkónimọ́ra,àìkónimọ́ra
dissolute,tuka,tú ká,tú ká
dissolution,itu,ìtúká,ìtúká
dissonance,dissonance,ìtakora,ìtakora
dissonant,dissonant,ìtakora,ìtakora
dissonantly,lainidi,ìtakora,ìtakora
dissuade,yiyọ kuro,bẹ̀ láti má ṣe nǹkan,bẹ̀ láti má ṣe nǹkan
dissuasive,alaigbọran,bẹ̀ láti má ṣe nǹkan,bẹ̀ láti má ṣe nǹkan
distains,distains,bàjẹ́,bàjẹ́
distaste,ikorira,ìkórìíra,ìkórìíra
distasteful,ainilara,ìkórìíra,ìkórìíra
distastefully,distastefully,pẹ̀lú ìkórìíra,pẹ̀lú ìkórìíra
distortion,iporuru,ìbàjẹ́,ìbàjẹ́
distracting,distracting,dà láàmú,dà láàmú
distraught,ibanuje,ìbànújẹ́,ìbànújẹ́
distraughtly,distraughtly,ìbànújẹ́,ìbànújẹ́
distraughtness,ipọnju,ìpọ́njú,ìpọ́njú
distressingly,ibanuje,ìbànújẹ́,ìbànújẹ́
distrusting,aigbagbọ,àìgbàgbọ́,àìgbàgbọ́
disturbance,idamu,ìdààmú,ìdààmú
disturbingly,idamu,ìdààmú,ìdààmú
disunity,iyapa,ìyapa,ìyapa
disvalue,yiyọ,àìníye,àìníye
divergent,iyatọ,ìyàtọ̀,ìyàtọ̀
divisive,iyapa,ìyapa,ìyapa
divisively,iyapa,ìyapa,ìyapa
divisiveness,ìyapa,ìyapa,ìyapa
dizzing,sisun,NA,sisun
doddering,doddering,gbọ̀n,gbọ̀n
dogged,dogged,ìfaradà,ìfaradà
doggedly,doggedly,ìfaradà,ìfaradà
dogmatic,dogmatic,àìlóye,àìlóye
doldrums,doldrums,òmùgọ̀,òmùgọ̀
domineer,alakoso,alákòóso,alákòóso
domineering,akoso,alákòóso,alákòóso
doomsday,ọjọ iparun,Ọjọ́ ìparun,Ọjọ́ ìparun
dope,dope,òmùgọ̀,òmùgọ̀
doubtfully,iyemeji,iyèméjì,iyèméjì
douchbag,douchbag,ajọra-ẹni-lójú,ajọra-ẹni-lójú
douchebags,douchebags,ajọra-ẹni-lójú,ajọra-ẹni-lójú
downbeat,isalẹ,ìbànújẹ́,ìbànújẹ́
downer,onirẹlẹ,ìbànújẹ́,ìbànújẹ́
downfall,isubu,ìṣubú,ìṣubú
downfallen,isalẹ,ìṣubú,ìṣubú
downgrade,sokale,fojú tẹ́ńbẹ́lú,fojú tẹ́ńbẹ́lú
downheartedly,pẹlu aibanujẹ,ìbànújẹ́,ìbànújẹ́
downhill,ibosile,ìsàlẹ̀,ìsàlẹ̀
downsides,downsides,àìláàǹfàní,àìláàǹfàní
downturn,irẹwẹsi,ìrẹ̀wẹ̀sì,ìrẹ̀wẹ̀sì
downturns,downturns,ìrẹ̀wẹ̀sì,ìrẹ̀wẹ̀sì
drab,fa,àìfanimọ́ra,àìfanimọ́ra
draconian,draconian,burú,burú
draconic,draconic,burú,burú
dragging,fifa,fífà,fífà
dragoon,dragoon,ológun,ológun
drain,imugbẹ,ìmúgbẹ,ìmúgbẹ
draining,gbigba,ìmúgbẹ,ìmúgbẹ
drains,idominugere,ìdominù geere,ìdominù geere
drastic,buru,burú,burú
drastically,lasan,burú,burú
drawback,drawback,ìfàsẹ́yìn,ìfàsẹ́yìn
drawbacks,drawbacks,ìfàsẹ́yìn,ìfàsẹ́yìn
dreadfully,ẹru,ẹ̀rù,ẹ̀rù
dreadfulness,ẹru,ẹ̀rù,ẹ̀rù
dripped,ṣan,jò,jò
dripping,nṣàn,ń jò,ń jò
drippy,drippy,jíjò,jíjò
drips,drips,jò,jò
droop,sisọ silẹ,tẹ̀,tẹ̀
droops,awọn ọmọ ogun,títẹ̀,títẹ̀
drop-out,jabo sile,ẹni tí kò parí ẹ̀kọ́,ẹni tí kò parí ẹ̀kọ́
drop-outs,idasilẹ-silẹ,ẹni tí kò parí ẹ̀kọ́,ẹni tí kò parí ẹ̀kọ́
dropout,jabo sile,ẹni tí kò parí ẹ̀kọ́,ẹni tí kò parí ẹ̀kọ́
dropouts,ifasilẹ silẹ,ẹni tí kò parí ẹ̀kọ́,ẹni tí kò parí ẹ̀kọ́
drought,ogbele,ọ̀gbẹlẹ̀,ọ̀gbẹlẹ̀
drowning,riru omi,mumi yó,mumi yó
drunkard,ọmuti,ọ̀mùtí,ọ̀mùtí
drunken,ọmuti,mutí yó,mutí yó
dubiously,dubiously,alágàbàgebè,alágàbàgebè
dubitable,dubitable,nǹkan tí kò dájú,nǹkan tí kò dájú
dullard,dullard,òmùgọ̀,òmùgọ̀
dumbfound,odi,odi,odi
dumping,idasonu,àkìtàn,àkìtàn
dunce,dunce,òmùgọ̀,òmùgọ̀
dungeon,ọgbà ẹ̀wọ̀n,ọgbà ẹ̀wọ̀n,ọgbà ẹ̀wọ̀n
dungeons,awọn iho,àwọn ihò,àwọn ihò
dust,ekuru,eruku,eruku
dusty,eruku,eruku,eruku
dwindling,dinku,dínkù,dínkù
dying,ku,kú,kú
earsplitting,afetigbọ eti,aláriwo,aláriwo
eccentric,aiṣedeede,àìṣedéédé,àìṣedéédé
eccentricity,aiṣedeede,àìṣedéédé,àìṣedéédé
effigy,aṣepari,àwòrán,àwòrán
effrontery,idawọle,àyàníní,àyàníní
egocentric,alaigbọran,ìmọ-ara-ẹni-nìkan,ìmọ-ara-ẹni-nìkan
egomania,egomania,ìgbéraga,ìgbéraga
egotism,igberaga,ìgbéraga,ìgbéraga
egotistical,alaragbayida,aláràgbàyídá,aláràgbàyídá
egotistically,alaragbayida,aláràgbàyídá,aláràgbàyídá
egregious,egregious,tayọ lọ́nà àìda,tayọ lọ́nà àìda
egregiously,lọpọlọpọ,tayọ lọ́nà àìda,tayọ lọ́nà àìda
election-rigger,idibo-rigger,ẹni tó dabarú ìbò,ẹni tó dabarú ìbò
elimination,imukuro,ìmúkúrò,ìmúkúrò
emaciated,rirun,fẹ́lẹ́fẹ́lẹ́,fẹ́lẹ́fẹ́lẹ́
emasculate,emasculate,àìlágbára,àìlágbára
embarrassingly,itiju,ìtìjú,ìtìjú
embattled,ti dina,ìgbáradì ogun,ìgbáradì ogun
embroil,wọ inu,nira,nira
embroiled,lowo,nira,nira
embroilment,iloro,ìnira,ìnira
emphatic,tẹnumọ,tẹnumọ́,tẹnumọ́
emphatically,tẹnumọ,tẹnumọ́,tẹnumọ́
encroach,ilodi si,ìlòdì sí,ìlòdì sí
encroachment,ìkóra -ẹni -níjàánu,ìlòdì sí,ìlòdì sí
endanger,ewu,ewu,ewu
enervate,fi agbara mu,sọ daláìlágbára,sọ daláìlágbára
enfeeble,alailagbara,aláìlágbára,aláìlágbára
enflame,enflame,jó,jó
engulf,bo,bò,bò
enjoin,paṣẹ,pàṣẹ,pàṣẹ
enmity,ikorira,ìkórìíra,ìkórìíra
entangle,idimu,lọ́jú pọ̀,lọ́jú pọ̀
entanglement,idimu,ìlọ̀jú pọ̀,ìlọ̀jú pọ̀
entrap,pakute,pàkúté,pàkúté
entrapment,idimu,pàkúté,pàkúté
enviously,ilara,ìlara,ìlara
enviousness,ilara,ìlara,ìlara
epidemic,àjàkálẹ àrùn,àjàkálẹ̀ àrùn,àjàkálẹ̀ àrùn
equivocal,deede,déédé,déédé
erase,nu,nù,nù
erode,erode,parun,parun
erodes,erodes,parun,parun
erosion,ogbara,ọ̀gbàrá,ọ̀gbàrá
err,aṣiṣe,ṣàṣìṣe,ṣàṣìṣe
errant,aṣiṣe,àṣìṣe,àṣìṣe
erratic,alaibamu,àìṣedéédé,àìṣedéédé
erratically,erratically,àìṣedéédé,àìṣedéédé
erroneously,ni aṣiṣe,ní àṣìṣe,ní àṣìṣe
eruptions,eruptions,ìrusókè,ìrusókè
escapade,escapade,yọ kúrò,yọ kúrò
eschew,yọ kuro,yàgò fún,yàgò fún
estranged,ajeji,àjèjì,àjèjì
evade,sa fun,gbàkóso,gbàkóso
evasion,yiyọ kuro,ìgbàkóso,ìgbàkóso
evasive,asasala,yọ̀,yọ̀
evildoer,oluṣe buburu,oníṣẹ́ búburú,oníṣẹ́ búburú
evils,ibi,ibi,ibi
eviscerate,eviscerate,yà gbẹ́,yà gbẹ́
exacerbate,pọ si,burú,burú
exagerate,exagerate,sàsọdùn,sàsọdùn
exagerated,exagerated,àpọ́npin,àpọ́npin
exagerates,exagerates,àpọ́npin,àpọ́npin
exaggeration,Àsọdùn,àsọdùn,àsọdùn
exasperate,binu,pinlẹ́mìnín,pinlẹ́mìnín
exasperated,binu,pinlẹ́mìnín,pinlẹ́mìnín
exasperating,ibinujẹ,pínpín lẹ́mìnín,pínpín lẹ́mìnín
exasperatingly,exasperatingly,ìpinlẹ́mìnín,ìpinlẹ́mìnín
exasperation,ibinu,ìpinlẹ́mìnín,ìpinlẹ́mìnín
excessive,apọju,àpọ̀jù,àpọ̀jù
excessively,apọju,àpọ̀jù,àpọ̀jù
excoriate,excoriate,bóra,bóra
excruciating,iyalẹnu,ìyàlẹ́nu,ìyàlẹ́nu
excruciatingly,excruciatingly,ìjìyà,ìjìyà
excuses,ikewo,ìkẹ́wọ́,ìkẹ́wọ́
execrate,ṣiṣẹ,gégùn-ún,gégùn-ún
exhaust,eefi,tán,tán
exhaustion,ailera,òpin,òpin
exhausts,tán,tán,tán
exhort,iyanju,ìyànjú,ìyànjú
exile,ìgbèkùn,ìgbèkùn,ìgbèkùn
exorbitant,àṣejù,àṣejù,àṣejù
exorbitantance,àṣejù,àṣejù,àṣejù
exorbitantly,apọju,àpọ̀jù,àpọ̀jù
expensive,gbowolori,gbówó lórí,gbówó lórí
expire,pari,bàjẹ́,bàjẹ́
expired,pari,bàjẹ́,bàjẹ́
explode,gbamu,dún gbàmù,dún gbàmù
exploitation,ilokulo,ìlòkulò,ìlòkulò
explosive,ibẹjadi,ìbúgbàmù,ìbúgbàmù
expropriate,yẹ,gbésẹ̀ lé ẹ̀tọ́ ẹni,gbésẹ̀ lé ẹ̀tọ́ ẹni
expropriation,imukuro,gbígbésẹ̀ lé ẹ̀tọ́ ẹni,gbígbésẹ̀ lé ẹ̀tọ́ ẹni
expulse,imukuro,ìmúkúrò,ìmúkúrò
expunge,expunge,parẹ́,parẹ́
exterminate,parun,parun,parun
extermination,ìparun,ìparun,ìparun
extinguish,pa,pa,pa
extort,gba owó,gbá,gbá
extortion,ilokulo,gbígbá,gbígbá
extraneous,ajeji,àjèjì,àjèjì
extravagance,apọju,àpọ̀jú,àpọ̀jú
extravagant,àṣejù,àpọ̀jú,àpọ̀jú
extravagantly,apọju,àpọ̀jú,àpọ̀jú
extremism,ipanilaya,èrò ìpẹkùn,èrò ìpẹkùn
extremist,alatako,òbùrẹwà,òbùrẹwà
eyesore,oju oju,òbùrẹwà,òbùrẹwà
f**k,f ** k,NA,f ** k
fabricate,pa irọ,Pa irọ́,Pa irọ́
fabrication,irọ,irọ́,irọ́
facetious,facetious,àwàdà,àwàdà
facetiously,facetiously,àwàdà,àwàdà
faint,daku,dákú,dákú
faithless,alaigbagbọ,àìgbàgbọ́,àìgbàgbọ́
fall,ṣubu,ṣubú,ṣubú
fallacies,awọn aṣiṣe,èké,èké
fallacious,eke,èké,èké
fallaciously,fallaciously,pẹ̀lú èké,pẹ̀lú èké
fallaciousness,itanjẹ,ìtànjẹ,ìtànjẹ
fallacy,iro,irọ́,irọ́
fallout,ba ara won ja,èrè búburú,èrè búburú
falls,ṣubu,ṣubú,ṣubú
FALSE,èké,èké,èké
falsehood,iro,irọ́,irọ́
falsely,eke,èké,èké
falter,alaigbọran,ṣàìgbọràn,ṣàìgbọràn
faltered,faltered,ṣàìgbọràn,ṣàìgbọràn
famine,ìyàn,ìyàn,ìyàn
famished,ebi npa,ebi,ebi
fanatic,alakikanju,ìgbónára,ìgbónára
fanatical,fanatical,ìgbónára,ìgbónára
fanatically,fanatically,ìgbónára,ìgbónára
fanaticism,fanaticism,ìgbónára,ìgbónára
fanatics,fanatics,ìgbónára,ìgbónára
fanciful,alaanu,ìrònú,ìrònú
far-fetched,ti o jinna,le láti gbàgbọ́,le láti gbàgbọ́
farcical,farcical,ṣàjèjì,ṣàjèjì
farcical-yet-provocative,farcical-sibẹsibẹ-àkìjà,ṣàjèjì ṣùgbọ́n ń múni bínú,ṣàjèjì ṣùgbọ́n ń múni bínú
farcically,farcically,ṣàjèjì,ṣàjèjì
farfetched,airotẹlẹ,le láti gbàgbọ́,le láti gbàgbọ́
fascism,fascism,ìjọba apàṣẹ,ìjọba apàṣẹ
fastidious,fastidious,àìlètẹ́lọ́rùn,àìlètẹ́lọ́rùn
fastidiously,ni kiakia,àìlètẹ́lọ́rùn,àìlètẹ́lọ́rùn
fastuous,fastuous,ìgbéraga,ìgbéraga
fat,sanra,sanra,sanra
fat-cat,sanra-ologbo,ọlọ́rọ̀,ọlọ́rọ̀
fat-cats,ologbo-ologbo,àwọn ọlọ́rọ̀,àwọn ọlọ́rọ̀
fatal,apaniyan,apanirun,apanirun
fatalistic,apaniyan,apanirun,apanirun
fatalistically,apaniyan,apanirun,apanirun
fatally,apaniyan,apanirun,apanirun
fatcat,ọra,ọlọ́rọ̀,ọlọ́rọ̀
fatcats,awọn ologbo,àwọn ọlọ́rọ̀,àwọn ọlọ́rọ̀
fateful,ayanmọ,àyànmọ́,àyànmọ́
fatefully,ayanmọ,àyànmọ́,àyànmọ́
fathomless,alainilara,àìnímọ̀,àìnímọ̀
fatty,ọra,ọ̀rá,ọ̀rá
fatuity,ọra,òmùgọ̀,òmùgọ̀
fatuous,oloro,òmùgọ̀,òmùgọ̀
fatuously,laanu,òmùgọ̀,òmùgọ̀
fault,ẹbi,ẹ̀bi,ẹ̀bi
faults,awọn abawọn,àwọn àbàwọ́n,àwọn àbàwọ́n
faulty,mẹhẹ,mẹ́he,mẹ́he
faze,faze,ìjayà,ìjayà
fearfully,ni ibẹru,pẹ̀lú ìbẹ̀rù,pẹ̀lú ìbẹ̀rù
fears,ibẹrubojo,ìbẹ̀rùbojo,ìbẹ̀rùbojo
feckless,alailagbara,àìlágbára,àìlágbára
feeblely,alailera,aláìlera,aláìlera
feebleminded,alailera,aláìlera,aláìlera
feign,feign,dínbọ́n,dínbọ́n
feint,feint,ìdínbọ́n,ìdínbọ́n
fell,ṣubu,ṣubú,ṣubú
felon,odaran,ọ̀daràn,ọ̀daràn
felonious,odaran,ọ̀daràn,ọ̀daràn
ferociously,ferociously,ìwà ipá,ìwà ipá
ferocity,ferocity,ìwà ipá,ìwà ipá
fetid,oyun,òórùn burúkú,òórùn burúkú
fever,ibà,ibà,ibà
feverish,ibà,ibà,ibà
fevers,ibà,ibà,ibà
fib,fib,irọ́,irọ́
fibber,okun,òpùrọ́,òpùrọ́
fickle,fickle,àìlèfọkàntán,àìlèfọkàntán
fiction,itanran,NA,itanran
fictional,airotẹlẹ,NA,airotẹlẹ
fictitious,airotẹlẹ,NA,airotẹlẹ
fidget,fidget,ẹ̀rù,ẹ̀rù
fiend,fiend,èṣù,èṣù
fiendish,fiendish,bí èṣù,bí èṣù
fierce,imuna,burú jáì,burú jáì
figurehead,olusin,olùsìn,olùsìn
filth,ẹgbin,ẹ̀gbin,ẹ̀gbin
filthy,ẹlẹgbin,ẹlẹ́gbin,ẹlẹ́gbin
finagle,finagle,ẹ̀tàn,ẹ̀tàn
finicky,finicky,àìlètẹ́lọ́rùn,àìlètẹ́lọ́rùn
fissures,fissures,sán,sán
fist,ikunku,NA,ikunku
flabbergast,flabbergast,yà lẹ́nu,yà lẹ́nu
flabbergasted,flabbergasted,yà lẹ́nu,yà lẹ́nu
flagging,asia,NA,asia
flagrant,asia,gbangba,gbangba
flagrantly,ni gbangba,ní gbangba,ní gbangba
flair,flair,òórùn,òórùn
flairs,flairs,òórùn,òórùn
flake,flake,àìlèfọkàntán,àìlèfọkàntán
flakey,flakey,àìlèfọkàntán,àìlèfọkàntán
flakieness,flakieness,àìlèfọkàntán,àìlèfọkàntán
flaking,gbigbọn,gbígbọ̀n,gbígbọ̀n
flaky,flaky,àìlèfọkàntán,àìlèfọkàntán
flare,igbunaya ina,ìgbónáyà,ìgbónáyà
flares,flares,ìgbónáyà,ìgbónáyà
flareup,flareup,gbóná,gbóná
flareups,flareups,gbóná,gbóná
flat-out,alapin-jade,àṣeparí,àṣeparí
flaunt,flaunt,fihàn,fihàn
flaw,abawọn,àbàwọ́n,àbàwọ́n
flawed,abawọn,àbàwọ́n,àbàwọ́n
flaws,awọn abawọn,àwọn àbàwọ́n,àwọn àbàwọ́n
flee,sá,sá,sá
fleed,ẹjẹ,sá,sá
fleeing,sá,ń sá,ń sá
fleer,ọkọ ofurufu,gàn,gàn
fleeting,igba pipẹ,ìgbà péréte,ìgbà péréte
flicering,ṣiṣan,NA,ṣiṣan
flicker,flicker,ìgbà péréte,ìgbà péréte
flickering,gbigbọn,gbígbọ̀n,gbígbọ̀n
flickers,flickers,ìgbà péréte,ìgbà péréte
flighty,ofurufu,yára,yára
flimflam,flimflam,yànjẹ,yànjẹ
flimsy,alaigbọran,aláìmúlẹ̀,aláìmúlẹ̀
flirt,flirt,oníṣìná,oníṣìná
flirty,flirty,ṣìná,ṣìná
floored,pakà,ilẹ̀,ilẹ̀
flounder,ṣiṣan,ipò ìrújú,ipò ìrújú
floundering,ṣiṣan,ipò ìrújú,ipò ìrújú
flout,rirọ,gàn,gàn
fluster,fluster,mú nǹkan rújú,mú nǹkan rújú
foe,ọta,ọ̀tá,ọ̀tá
fooled,aṣiwere,ìṣiwèrè,ìṣiwèrè
foolhardy,aṣiwere,gbójú,gbójú
foolishly,aṣiwère,aṣiwèrè,aṣiwèrè
foolishness,aṣiwère,ìṣiwèrè,ìṣiwèrè
forbid,leewọ,léèwọ̀,léèwọ̀
forbidden,eewọ,èèwọ̀,èèwọ̀
forbidding,eewọ,èèwọ̀,èèwọ̀
forceful,alagbara,alágbára,alágbára
foreboding,foreboding,ìmọ̀lára ibi,ìmọ̀lára ibi
forebodingly,forebodingly,ìmọ̀lára ibi,ìmọ̀lára ibi
forfeit,padanu,pàdánù,pàdánù
forged,ayederu,ayédèrú,ayédèrú
forgetfully,gbagbe,gbàgbé,gbàgbé
forgetfulness,igbagbe,ìgbàgbé,ìgbàgbé
forlorn,forlorn,kọ̀ sílẹ̀,kọ̀ sílẹ̀
forlornly,forlornly,ìkọ̀sílẹ̀,ìkọ̀sílẹ̀
forsake,kọ silẹ,kọ̀ sílẹ̀,kọ̀ sílẹ̀
forsaken,kọ silẹ,kọ̀ sílẹ̀,kọ̀ sílẹ̀
forswear,aṣọ asọ,ìbúra èké,ìbúra èké
foul,ahon,dọ̀tí,dọ̀tí
foully,ahon,ìdọ̀tí,ìdọ̀tí
foulness,ẹgbin,ẹ̀gbin,ẹ̀gbin
fractious,fractious,ìjọ̀gbọ̀n,ìjọ̀gbọ̀n
fractiously,fractiously,ìjọ̀gbọ̀n,ìjọ̀gbọ̀n
fracture,dida egungun,dídá egungun,dídá egungun
fragile,ẹlẹgẹ,ẹlẹgẹ́,ẹlẹgẹ́
fragmented,pipin,pínpín,pínpín
frail,alailera,aláìlera,aláìlera
frantically,ni igboya,ní ìgboyà,ní ìgboyà
franticly,ni igboya,ní ìgboyà,ní ìgboyà
fraught,fraught,dì,dì
frazzle,frazzle,gbẹ,gbẹ
frazzled,frazzled,gbẹ,gbẹ
freak,ijamba,ṣàjèjì,ṣàjèjì
freaking,freaking,ń ṣàjèjì,ń ṣàjèjì
freakish,freakish,àjèjì,àjèjì
freakishly,freakishly,àjèjì,àjèjì
freaks,awọn ẹru,àwọn nǹkan àjèjì,àwọn nǹkan àjèjì
freeze,di,dì,dì
freezes,didi,dì,dì
freezing,didi,dídì,dídì
frenetic,frenetic,ìṣiwèrè,ìṣiwèrè
frenetically,frenetically,ìṣiwèrè,ìṣiwèrè
frenzied,frenzied,ìbẹ̀rù,ìbẹ̀rù
fret,ibanuje,bẹ̀rù,bẹ̀rù
fretful,ibanuje,ìbẹ̀rù,ìbẹ̀rù
