word,machine_translation,human_translation,machine_translation_updated
defrauding,zamba,NA,zamba
defunct,daina aiki,NA,daina aiki
defy,cin amana,NA,cin amana
degenerate,degenerate,raguwa,raguwa
degenerately,degenerately,a yanayin raguwa,a yanayin raguwa
degeneration,degeneration,raguwa,raguwa
degradation,ƙasƙanci,NA,ƙasƙanci
degrading,kaskanci,NA,kaskanci
degradingly,mai kaskantarwa,a kasakance,a kasakance
dehumanization,lalata mutum,keta alfarmar mutum,keta alfarmar mutum
deign,deign,yin abu ba da son rai ba,yin abu ba da son rai ba
dejectedly,rashi,NA,rashi
dejection,ƙin yarda,NA,ƙin yarda
delaying,jinkirtawa,NA,jinkirtawa
delays,jinkiri,yana  jinkiri,yana  jinkiri
delinquency,zalunci,NA,zalunci
delinquent,mai laifi,NA,mai laifi
delirious,mai ban sha'awa,NA,mai ban sha'awa
delude,yaudara,NA,yaudara
deluded,yaudara,NA,yaudara
deluge,ambaliyar ruwa,NA,ambaliyar ruwa
delusion,yaudara,NA,yaudara
delusional,yaudara,na yaudara,na yaudara
delusions,yaudara,yana yaudara,yana yaudara
demean,kaskantar da kai,NA,kaskantar da kai
demeaning,kaskantar da kai,NA,kaskantar da kai
demise,rasuwa,NA,rasuwa
demolish,rushe,NA,rushe
demolisher,rushewa,NA,rushewa
demon,aljan,NA,aljan
demonic,aljannu,na jinnu,na jinnu
demonize,yi aljannu,NA,yi aljannu
demonized,aljannu,aljanantar,aljanantar
demonizes,aljannu,yana aljanantarwa,yana aljanantarwa
demonizing,yin aljannu,NA,yin aljannu
demoralize,karaya,NA,karaya
demoralizing,lalata zuciya,kashe jiki,kashe jiki
demoralizingly,ta bata rai,kashe karsashi,kashe karsashi
denial,musu,NA,musu
denigrate,wulakanta,NA,wulakanta
dense,mai yawa,NA,mai yawa
dent,lanƙwasa,NA,lanƙwasa
dented,dented,lankwasashshe,lankwasashshe
dents,dents,yana  lankwasa,yana  lankwasa
denunciate,la'anta,NA,la'anta
denunciation,la'ana,NA,la'ana
denunciations,la'anta,NA,la'anta
deplete,ya cika,NA,ya cika
deplorable,abin baƙin ciki,NA,abin baƙin ciki
deplorably,mummunan aiki,NA,mummunan aiki
deplore,bacin rai,NA,bacin rai
deploring,turawa,NA,turawa
deploringly,turawa,NA,turawa
deprave,lalata,NA,lalata
depraved,gurɓatacce,NA,gurɓatacce
depravedly,lalaci,NA,lalaci
deprecate,rage daraja,NA,rage daraja
depress,danniya,NA,danniya
depressingly,cike da damuwa,NA,cike da damuwa
depression,damuwa,NA,damuwa
depressions,depressions,damuwa,damuwa
deprive,hana,NA,hana
deprived,hana,NA,hana
derisive,samu,NA,samu
derisively,izgili,NA,izgili
derisiveness,derisiveness,kyakyata dariya,kyakyata dariya
derogatory,wulakanci,NA,wulakanci
desecrate,wulakanta,NA,wulakanta
desert,hamada,wofantar,wofantar
desertion,ƙaura,wofantarwa,wofantarwa
desiccate,bushe,NA,bushe
desiccated,bushewa,NA,bushewa
desititute,cancanta,NA,cancanta
desolate,kufai,jin kadaici,jin kadaici
desolately,babu komai,kadaici,kadaici
desolation,lalacewa,kadaici,kadaici
despairingly,yanke tsammani,NA,yanke tsammani
desperation,yanke kauna,NA,yanke kauna
despicable,abin raini,NA,abin raini
despicably,abin raini,NA,abin raini
despise,raina,NA,raina
despised,raina,NA,raina
despoil,kwace,NA,kwace
despoiler,ɓarnata,NA,ɓarnata
despondence,yanke ƙauna,NA,yanke ƙauna
despondency,yanke ƙauna,NA,yanke ƙauna
despondently,cikin damuwa,cire haso,cire haso
despot,mai iko,NA,mai iko
despotic,nuna iko,NA,nuna iko
despotism,yanke hukunci,NA,yanke hukunci
destabilisation,lalatawa,hargitsa,hargitsa
destains,yana jira,yana  jira,yana  jira
destitute,talakawa,NA,talakawa
destitution,fatara,NA,fatara
destroyer,mai hallakarwa,NA,mai hallakarwa
desultory,zalinci,NA,zalinci
deter,hana,NA,hana
deteriorate,tabarbarewa,NA,tabarbarewa
deteriorating,tabarbarewa,NA,tabarbarewa
deterioration,tabarbarewa,NA,tabarbarewa
deterrent,hana,NA,hana
detest,ƙyama,NA,ƙyama
detestable,abin ƙyama,NA,abin ƙyama
detestably,abin ƙyama,NA,abin ƙyama
detested,abin ƙyama,NA,abin ƙyama
detesting,ƙyama,NA,ƙyama
detests,ƙyama,yana kyamar,yana kyamar
detract,rage hankali,shiririta,shiririta
detracted,lalacewa,NA,lalacewa
detracting,detracting,shiriricewa,shiriricewa
detraction,lalatawa,NA,lalatawa
detracts,rage hankali,shiririta,shiririta
detriment,cutarwa,NA,cutarwa
detrimental,cutarwa,NA,cutarwa
devastates,lalace,NA,lalace
devastatingly,mai lalacewa,NA,mai lalacewa
devastation,lalata,NA,lalata
deviate,karkata,NA,karkata
deviation,karkacewa,NA,karkacewa
devil,shaidan,NA,shaidan
devilish,na shaidan,NA,na shaidan
devilishly,shaidan,NA,shaidan
devilment,shaidan,NA,shaidan
devilry,shaidan,NA,shaidan
devious,yaudara,NA,yaudara
deviously,yaudara,a yaudare,a yaudare
deviousness,yaudara,NA,yaudara
devoid,maras amfani,NA,maras amfani
diabolic,mai narkewa,NA,mai narkewa
diabolical,diabolical,shaidana,shaidana
diabolically,diabolically,shaidanci,shaidanci
diametrically,diametrically,abu biyu kishiyoyin juna,abu biyu kishiyoyin juna
diappointed,nishaɗi,NA,nishaɗi
diatribe,diatribe,kalaman batanci,kalaman batanci
diatribes,kayan abinci,NA,kayan abinci
dictator,mai mulkin kama-karya,NA,mai mulkin kama-karya
dictatorial,kama-karya,NA,kama-karya
die-hard,mutu-wuya,ki-mutu,ki-mutu
dies,ya mutu,ya/ta mutu,ya/ta mutu
difficulties,matsaloli,NA,matsaloli
difficulty,wahala,NA,wahala
diffidence,rarrabuwa,NA,rarrabuwa
dilapidated,dilapidated,lalatacce,lalatacce
dilly-dally,dilly-dally,bata lokaci,bata lokaci
dim,rage,NA,rage
dimmer,dimmer,makunnin rage haske,makunnin rage haske
din,cin abinci,NA,cin abinci
ding,ding,bugawa,bugawa
dings,dings,ya buga,ya buga
dinky,dinky,dan karami,dan karami
direly,direba,mai sanya fargaba,mai sanya fargaba
direness,ciwo,NA,ciwo
dirtbag,jakar datti,NA,jakar datti
dirtbags,jakunkunan datti,kazami,kazami
dirts,dirti,dauda,dauda
disable,a kashe,kasashshe,kasashshe
disabled,naƙasassu,nakasashshe,nakasashshe
disaccord,rashin daidaito,NA,rashin daidaito
disadvantageous,rashin amfani,NA,rashin amfani
disadvantages,rashin amfani,NA,rashin amfani
disaffect,disaffect,rashin shafa,rashin shafa
disaffected,ba a shafa ba,NA,ba a shafa ba
disaffirm,sallama,NA,sallama
disagree,ban yarda ba,rashin yarda,rashin yarda
disagreeable,m,wanda ba a yarda da shi ba,wanda ba a yarda da shi ba
disagreeably,ban yarda ba,a halin rashin yarda,a halin rashin yarda
disagreed,bai yarda ba,rashin yarda,rashin yarda
disagreeing,rashin yarda,NA,rashin yarda
disagreement,rashin yarda,NA,rashin yarda
disagrees,bai yarda ba,bai yarda ba,bai yarda ba
disallow,hana,NA,hana
disapointed,sharewa,bada kunya,bada kunya
disapointing,rarrabuwa,ba da kunya,ba da kunya
disapointment,disapointment,ba da kunya,ba da kunya
disappointingly,takaici,ba da kunya,ba da kunya
disapprobation,rashin yarda,NA,rashin yarda
disapproval,rashin yarda,NA,rashin yarda
disapprove,ƙi yarda,NA,ƙi yarda
disapproving,rashin yarda,NA,rashin yarda
disarm,kwance ɗamarar yaƙi,NA,kwance ɗamarar yaƙi
disarray,disarray,rashin tsari,rashin tsari
disasterous,mai lalacewa,mai barnatarwa,mai barnatarwa
disastrously,masarauta,a yanayin barna,a yanayin barna
disavow,bayarda,kin yarda,kin yarda
disavowal,disavowal,kin yarda,kin yarda
disbelief,kafirci,NA,kafirci
disbeliever,kafiri,NA,kafiri
disclaim,yarwa,wofantarwa,wofantarwa
discombobulate,discombobulate,mara mai da hankali,mara mai da hankali
discomfit,rashin dacewa,NA,rashin dacewa
discomfititure,rashin dacewa,NA,rashin dacewa
discomfort,rashin jin daɗi,NA,rashin jin daɗi
discompose,rarraba,NA,rarraba
disconcert,disconcert,abu mai uzzurawa,abu mai uzzurawa
disconcerted,disconcer,abu mai uzzurawa,abu mai uzzurawa
disconcerting,disconcerting,abu mai uzzurawa,abu mai uzzurawa
disconcertingly,disconcertingly,a halin uzzurawa,a halin uzzurawa
disconsolately,disconsolately,mara nutsuwa,mara nutsuwa
discontent,rashin jin daɗi,NA,rashin jin daɗi
discontentedly,rashin yarda,NA,rashin yarda
discontinued,katsewa,NA,katsewa
discontinuity,katsewa,NA,katsewa
discontinuous,katsewa,NA,katsewa
discordance,sabani,NA,sabani
discordant,mai sabani,NA,mai sabani
discountenance,ragi,NA,ragi
discourage,karaya,NA,karaya
discouragement,karaya,NA,karaya
discouraging,karaya,NA,karaya
discouragingly,karaya,NA,karaya
discourteous,mara kyau,NA,mara kyau
discourteously,kwatsam,NA,kwatsam
discoutinous,rashin fahimta,NA,rashin fahimta
discredit,zubar da mutunci,NA,zubar da mutunci
discrepant,mara hankali,NA,mara hankali
discriminate,nuna wariya,NA,nuna wariya
discrimination,nuna wariya,NA,nuna wariya
discriminatory,nuna wariya,NA,nuna wariya
disdained,raina,NA,raina
disdainful,raini,NA,raini
disdainfully,raini,NA,raini
disfavor,rashin yarda,NA,rashin yarda
disgraceful,wulakanci,NA,wulakanci
disgracefully,abin kunya,NA,abin kunya
disgruntle,disgruntle,fusata,fusata
disgruntled,disgruntar,fusata,fusata
disgustedly,ƙyama,NA,ƙyama
disgustful,abin ƙyama,NA,abin ƙyama
disgustfully,abin ƙyama,NA,abin ƙyama
disgustingly,abin ƙyama,NA,abin ƙyama
dishearten,karaya,NA,karaya
disheartening,karaya,NA,karaya
dishearteningly,dishearteningly,rashin tabbas,rashin tabbas
dishonestly,rashin gaskiya,NA,rashin gaskiya
dishonesty,rashin gaskiya,NA,rashin gaskiya
dishonor,rashin daraja,NA,rashin daraja
dishonorable,rashin mutunci,NA,rashin mutunci
dishonorablely,rashin mutunci,NA,rashin mutunci
disillusion,rashin hankali,NA,rashin hankali
disillusionment,rashin tsammani,NA,rashin tsammani
disillusions,rashin hankali,NA,rashin hankali
disinclination,rashin hankali,NA,rashin hankali
disingenuous,disingenuous,mara kyauta,mara kyauta
disingenuously,disingenuously,rashin kyauta,rashin kyauta
disintegrate,tarwatsewa,NA,tarwatsewa
disintegrated,tarwatse,NA,tarwatse
disintegrates,tarwatsewa,NA,tarwatsewa
disintegration,wargajewa,NA,wargajewa
disinterest,rashin sha'awa,NA,rashin sha'awa
disinterested,rashin sha'awa,NA,rashin sha'awa
disliked,ba a so,rashin so,rashin so
dislikes,baya so,baya so,baya so
disliking,rashin so,NA,rashin so
dislocated,dislocated,barin muhalli,barin muhalli
disloyal,rashin aminci,NA,rashin aminci
disloyalty,rashin aminci,NA,rashin aminci
dismally,dismally,rashin kula,rashin kula
dismalness,rashin lafiya,NA,rashin lafiya
dismay,firgita,NA,firgita
dismaying,damuwa,NA,damuwa
dismayingly,cikin damuwa,NA,cikin damuwa
dismissive,sallamar,NA,sallamar
dismissively,sallamar,NA,sallamar
disobedience,rashin biyayya,NA,rashin biyayya
disobedient,rashin biyayya,NA,rashin biyayya
disobey,rashin biyayya,NA,rashin biyayya
disoobedient,disoobedient,rashin biyayya,rashin biyayya
disordered,hargitsi,NA,hargitsi
disorderly,rashin tsari,NA,rashin tsari
disorient,rikicewa,NA,rikicewa
disown,ƙi,kore mallaka,kore mallaka
dispensable,wanda za'a iya rarrabawa,NA,wanda za'a iya rarrabawa
dispirit,dishirin,NA,dishirin
dispirited,watsar da,NA,watsar da
dispiritedly,zakaria,kasala,kasala
dispiriting,dishirin,kasala,kasala
displace,yi kaura,NA,yi kaura
displaced,gudun hijira,NA,gudun hijira
displease,rashin jin daɗi,NA,rashin jin daɗi
displeasing,m,mara dadi,mara dadi
displeasure,rashin jin daɗi,NA,rashin jin daɗi
disproportionate,ba daidai ba,NA,ba daidai ba
disprove,karyata,NA,karyata
disputable,jayayya,NA,jayayya
disquieting,tashin hankali,NA,tashin hankali
disquietingly,cikin damuwa,NA,cikin damuwa
disquietude,rashin damuwa,NA,rashin damuwa
disregardful,raini,NA,raini
disreputable,abin zargi,NA,abin zargi
disrepute,bata suna,NA,bata suna
disrespectable,rashin mutuntawa,NA,rashin mutuntawa
disrespectablity,rashin girmamawa,NA,rashin girmamawa
disrespectful,rashin ladabi,NA,rashin ladabi
disrespectfully,rashin girmamawa,NA,rashin girmamawa
disrespectfulness,rashin ladabi,NA,rashin ladabi
disrespecting,rashin girmamawa,NA,rashin girmamawa
disrupt,rushewa,NA,rushewa
diss,rarraba,NA,rarraba
dissapointed,dissapointed,saukewa daga mukami,saukewa daga mukami
dissappointed,yankewa,NA,yankewa
dissappointing,yankewa,NA,yankewa
dissatisfaction,rashin gamsuwa,NA,rashin gamsuwa
dissatisfactory,rashin gamsarwa,NA,rashin gamsarwa
dissatisfies,rashin gamsuwa,NA,rashin gamsuwa
dissatisfy,rashin gamsuwa,NA,rashin gamsuwa
dissatisfying,rashin gamsarwa,NA,rashin gamsarwa
dissed,dissed,fadin bakaken kalamai,fadin bakaken kalamai
dissemble,rarraba,NA,rarraba
dissembler,mai rarrabawa,NA,mai rarrabawa
dissension,rarrabuwa,NA,rarrabuwa
dissent,rashin yarda,NA,rashin yarda
dissenter,mai rarrabawa,NA,mai rarrabawa
dissention,rashin yarda,NA,rashin yarda
disservice,rashin amfani,NA,rashin amfani
disses,kayan abinci,ya na batanci,ya na batanci
dissidence,rashin yarda,NA,rashin yarda
dissident,mai rarrabuwa,NA,mai rarrabuwa
dissidents,masu adawa,NA,masu adawa
dissing,dissing,caccakar kalamai,caccakar kalamai
dissocial,rarrabuwa,NA,rarrabuwa
dissolute,narke,NA,narke
dissolution,rushewa,NA,rushewa
dissonance,dissonancewa,rashin fahimtar juna,rashin fahimtar juna
dissonant,dissonant,rashin fahimtar juna,rashin fahimtar juna
dissonantly,rashin fahimta,NA,rashin fahimta
dissuade,ba da izini ba,NA,ba da izini ba
dissuasive,mai rarrabuwa,NA,mai rarrabuwa
distains,rike,NA,rike
distaste,ɓarna,NA,ɓarna
distasteful,mai banƙyama,NA,mai banƙyama
distastefully,disastefully,mai barnatarwa,mai barnatarwa
distortion,murdiya,NA,murdiya
distracting,dauke hankali,NA,dauke hankali
distraught,damuwa,NA,damuwa
distraughtly,cikin damuwa,NA,cikin damuwa
distraughtness,damuwa,NA,damuwa
distressingly,cikin damuwa,NA,cikin damuwa
distrusting,rashin amincewa,NA,rashin amincewa
disturbance,damuwa,NA,damuwa
disturbingly,damuwa,NA,damuwa
disunity,rashin daidaituwa,NA,rashin daidaituwa
disvalue,rage daraja,NA,rage daraja
divergent,bambanta,NA,bambanta
divisive,rarrabuwa,NA,rarrabuwa
divisively,rarrabuwa,NA,rarrabuwa
divisiveness,rarrabuwa,NA,rarrabuwa
dizzing,dizzing,sa mamaki,sa mamaki
dizzingly,dizzingly,a rude,a rude
doddering,doddering,tafiya a hankali saboda tsufa,tafiya a hankali saboda tsufa
dodgey,dodgey,mai karewa,mai karewa
dogged,kare,NA,kare
doggedly,karewa,NA,karewa
dogmatic,m,fifita tunani,fifita tunani
doldrums,doldrums,damuwa,damuwa
domineer,mai mulki,NA,mai mulki
domineering,mulkin mallaka,NA,mulkin mallaka
donside,bayarwa,NA,bayarwa
doomsday,kiyama,NA,kiyama
dope,dope,mutumin banza,mutumin banza
doubtfully,shakka,NA,shakka
douchbag,jakunkuna,NA,jakunkuna
douchebags,jakunkunan douche,mutumin banza,mutumin banza
downbeat,downbeat,rashin she'awa,rashin she'awa
downer,ƙasa,NA,ƙasa
downfall,faduwa,NA,faduwa
downfallen,kasa,NA,kasa
downgrade,wulakanta,NA,wulakanta
downheartedly,a zuciye,mai matacciyar zuciya,mai matacciyar zuciya
downhill,gangarowa,NA,gangarowa
downsides,faduwar gaba,NA,faduwar gaba
downturn,raguwa,NA,raguwa
downturns,raguwa,NA,raguwa
drab,drab,mai gundura,mai gundura
draconian,draconian,mai tsauri,mai tsauri
draconic,draconic,mai tsauri,mai tsauri
dragging,jan,NA,jan
dragoon,dragoon,matsawa,matsawa
drain,lambatu,NA,lambatu
draining,draining,yin magudana,yin magudana
drains,magudanan ruwa,yana yin magudana,yana yin magudana
drastic,babba,NA,babba
drastically,cin zarafi,NA,cin zarafi
drawback,drawback,koma-baya,koma-baya
drawbacks,drawbacks,yana ja baya,yana ja baya
dreadfully,da fargaba,NA,da fargaba
dreadfulness,fargaba,NA,fargaba
dripped,ya diga,NA,ya diga
dripping,digowa,NA,digowa
drippy,bushewa,mai diga,mai diga
drips,drips,yana diga,yana diga
drones,jirage marasa matuka,NA,jirage marasa matuka
droop,droop,lankwasashshe,lankwasashshe
droops,droops,ya/ta na reto,ya/ta na reto
drop-out,daina,NA,daina
drop-outs,faduwa,NA,faduwa
dropout,daina,NA,daina
dropouts,sauke karatu,ya daina karatu,ya daina karatu
drought,fari,NA,fari
drowning,nutsuwa,nutsewa,nutsewa
drunkard,mashayi,NA,mashayi
drunken,buguwa,NA,buguwa
dubiously,dubiously,mai fuska biyu,mai fuska biyu
dubitable,dubitable,mara tabbas,mara tabbas
dullard,dullard,rashin kuzari,rashin kuzari
dumbfound,bebaye,NA,bebaye
dumping,zubarwa,NA,zubarwa
dunce,dunki,NA,dunki
dungeons,kurkuku,NA,kurkuku
dust,kura,NA,kura
dusty,m,mai kura,mai kura
dwindling,raguwa,NA,raguwa
dying,mutuwa,NA,mutuwa
earsplitting,kunne,kasa kunne,kasa kunne
eccentric,mai haɗari,NA,mai haɗari
eccentricity,eccentricity,kasada,kasada
effigy,madogara,NA,madogara
effrontery,ɓarna,NA,ɓarna
egocentric,son kai,NA,son kai
egotism,girman kai,NA,girman kai
egotistical,kwatanci,NA,kwatanci
egotistically,son kai,NA,son kai
egregious,misregris,mummunan abu,mummunan abu
egregiously,miskiranci,mai tada hankali,mai tada hankali
election-rigger,magudin zabe,NA,magudin zabe
elimination,kawar,NA,kawar
emaciated,kasala,NA,kasala
emasculate,emasculate,gazawa,gazawa
embarrassingly,abin kunya,NA,abin kunya
embattled,saka,NA,saka
embroil,saɗaɗa,NA,saɗaɗa
embroiled,sakat,NA,sakat
embroilment,sakaci,NA,sakaci
emphatic,ƙarfafawa,NA,ƙarfafawa
emphatically,karfafawa,NA,karfafawa
encroach,cin amana,NA,cin amana
encroachment,cin amana,NA,cin amana
endanger,yin haɗari,fuskantar hadari,fuskantar hadari
enervate,kuzari,NA,kuzari
enfeeble,mai iya cikawa,NA,mai iya cikawa
enflame,enflame,cinna wuta,cinna wuta
engulf,tsunduma,NA,tsunduma
enjoin,umarni,NA,umarni
enmity,ƙiyayya,NA,ƙiyayya
entangle,saɓani,NA,saɓani
entanglement,shaƙatawa,NA,shaƙatawa
entrap,kamawa,NA,kamawa
entrapment,kamawa,NA,kamawa
enviously,hassada,NA,hassada
enviousness,hassada,NA,hassada
epidemic,annoba,NA,annoba
equivocal,daidaitacce,NA,daidaitacce
erase,goge,NA,goge
erode,lalata,NA,lalata
erodes,lalata,NA,lalata
erosion,yashwa,lalacewa a hankali,lalacewa a hankali
err,kuskure,NA,kuskure
errant,kuskure,NA,kuskure
erratic,mara aiki,NA,mara aiki
erratically,kuskure,NA,kuskure
erroneously,kuskure,NA,kuskure
eruptions,fashewa,NA,fashewa
escapade,escapade,kasada,kasada
eschew,eschew,bijirewa,bijirewa
estranged,ware,NA,ware
evade,guje wa,gujewa,gujewa
evasion,kaucewa,NA,kaucewa
evasive,korewa,NA,korewa
evildoer,sharri,masharranci,masharranci
evils,sharri,NA,sharri
eviscerate,rarrabu,NA,rarrabu
exacerbate,kara tsanantawa,NA,kara tsanantawa
exagerate,exagerate,kururutawa  Matuka,kururutawa  Matuka
exagerated,exagerated,kururutawa  matuka,kururutawa  matuka
exagerates,mai tafiya,kururutawa  matuka,kururutawa  matuka
exaggeration,ƙari,kambamawa,kambamawa
exasperate,m,tunzuri,tunzuri
exasperated,exasperated,tunzura,tunzura
exasperating,tsokana,tunzurar,tunzurar
exasperatingly,cike da zafin rai,NA,cike da zafin rai
exasperation,azaba,NA,azaba
excessive,wuce kima,NA,wuce kima
excessively,wuce gona da iri,NA,wuce gona da iri
excoriate,nishadantarwa,NA,nishadantarwa
excruciating,azaba,NA,azaba
excruciatingly,cikin hanzari,NA,cikin hanzari
excuses,uzuri,NA,uzuri
execrate,kashe,NA,kashe
exhaust,shaye shaye,gajiywa,gajiywa
exhaustion,gajiya,NA,gajiya
exhausts,shaye shaye,ya/ta karar,ya/ta karar
exhorbitant,mai nasiha,NA,mai nasiha
exhort,wa'azi,NA,wa'azi
exile,hijira,NA,hijira
exorbitant,wuce gona da iri,mai kari,mai kari
exorbitantance,wuce gona da iri,NA,wuce gona da iri
exorbitantly,da ƙari,NA,da ƙari
expensive,tsada,NA,tsada
expire,kare,NA,kare
expired,ya ƙare,NA,ya ƙare
explode,fashe,NA,fashe
exploitation,amfani,NA,amfani
explosive,m,mai fashewa,mai fashewa
expropriate,ɓata,NA,ɓata
expropriation,kwacewa,NA,kwacewa
expulse,cin nasara,NA,cin nasara
expunge,fadada,NA,fadada
exterminate,wargazawa,NA,wargazawa
extermination,wargajewa,NA,wargajewa
extinguish,kashewa,NA,kashewa
extort,kwace,NA,kwace
extortion,kwace,NA,kwace
extraneous,na waje,NA,na waje
extravagance,almubazzaranci,NA,almubazzaranci
extravagant,almubazzaranci,almubazzari,almubazzari
extravagantly,almubazzaranci,NA,almubazzaranci
extremism,tsattsauran ra'ayi,NA,tsattsauran ra'ayi
extremist,tsattsauran ra'ayi,NA,tsattsauran ra'ayi
extremists,masu tsattsauran ra'ayi,NA,masu tsattsauran ra'ayi
eyesore,idanu,gaji da gani,gaji da gani
f**k,f ** k,cin gindi,cin gindi
fabricate,ƙirƙiri,NA,ƙirƙiri
fabrication,ƙiren ƙarya,NA,ƙiren ƙarya
faint,suma,NA,suma
faithless,mara imani,NA,mara imani
fall,fada,NA,fada
fallacies,karya,NA,karya
fallacious,wawanci,NA,wawanci
fallaciously,cikin annashuwa,cikin wauta,cikin wauta
fallaciousness,wawanci,NA,wawanci
fallacy,rashin gaskiya,NA,rashin gaskiya
fallout,faduwa,NA,faduwa
falls,faduwa,NA,faduwa
FALSE,ƙarya,NA,ƙarya
falsehood,karya,NA,karya
falsely,na karya,NA,na karya
faltered,ya fadi,NA,ya fadi
famine,yunwa,NA,yunwa
famished,yunwa,NA,yunwa
fanatic,mai tsattsauran ra'ayi,NA,mai tsattsauran ra'ayi
fanatical,mai tsattsauran ra'ayi,NA,mai tsattsauran ra'ayi
fanatically,fanatically,ra'ayin rikau,ra'ayin rikau
fanaticism,tsattsauran ra'ayi,NA,tsattsauran ra'ayi
fanatics,masu tsattsauran ra'ayi,NA,masu tsattsauran ra'ayi
fanciful,fanciful,mai riyawa,mai riyawa
far-fetched,nisa-debo,ba wani abu,ba wani abu
farcical,farcical,rikon sakainar kashi,rikon sakainar kashi
farcical-yet-provocative,farcical-yet-tsokana,NA,farcical-yet-tsokana
farcically,farcically,halin ko-in-kula,halin ko-in-kula
farfetched,ba labari,NA,ba labari
fascism,fascism,tsarin mulki irin na italiya,tsarin mulki irin na italiya
fastidious,hanzari,NA,hanzari
fastidiously,da sauri,NA,da sauri
fastuous,mai sauri,NA,mai sauri
fat,mai,kiba,kiba
fat-cat,kitse-kuli,mashahurin mai iko,mashahurin mai iko
fat-cats,kitse-kuliyoyi,mashahuran masu kudi,mashahuran masu kudi
fatal,m,mummuna,mummuna
fatalistic,fatalistic,mummuna,mummuna
fatalistically,fatalistally,a munance,a munance
fatally,fatally,mummuna,mummuna
fatcat,kitse,mashahurin mai kudi,mashahurin mai kudi
fatcats,kitse,mashahuran masu kudi,mashahuran masu kudi
fateful,kaddara,NA,kaddara
fatefully,kaddara,NA,kaddara
fathomless,fathomless,wuyar ganewa,wuyar ganewa
fatique,fatique,gwale gwale,gwale gwale
fatty,m,mai kiba,mai kiba
fatuity,fatuity,sakarci,sakarci
fatuous,fatuous,sakarai,sakarai
fatuously,fatuously,sakarci,sakarci
fault,Laifi,NA,Laifi
faults,laifinsu,yana yin laifi,yana yin laifi
faulty,karkatattu,NA,karkatattu
fawningly,fawnally,nuna kula  ta karya,nuna kula  ta karya
faze,duba,NA,duba
fearfully,da tsoro,NA,da tsoro
fears,tsoro,NA,tsoro
