word,machine_translation,human_translation,machine_translation_updated,emotion,emotion_intensity_score
pestilence,ajakale -arun,Àjàkálẹ̀-àrùn,Àjàkálẹ̀-àrùn,disgust,0.781
carnage,ipakupa,ìpakúpa,ìpakúpa,disgust,0.781
insidious,alaigbọran,Aláìgbọ́ràn,Aláìgbọ́ràn,disgust,0.773
pus,pus,ètútú,ètútú,disgust,0.773
morgue,ile igboku,Ilé ìgbóòkú,Ilé ìgbóòkú,disgust,0.773
loathsome,irira,ìríra,ìríra,disgust,0.773
herpesvirus,herpesvirus,Àrùn awọ ara,Àrùn awọ ara,disgust,0.773
leprosy,ẹtẹ,ẹ̀tẹ̀,ẹ̀tẹ̀,disgust,0.773
toxic,majele,májèlé,májèlé,disgust,0.773
revulsion,ifilọlẹ,Ìfilọ́lẹ̀,Ìfilọ́lẹ̀,disgust,0.766
anthrax,anthrax,àrùn,àrùn,disgust,0.766
regurgitation,atunṣe,Àtúnṣe,Àtúnṣe,disgust,0.766
cruel,ìka,ìkà,ìkà,disgust,0.766
repugnance,ìríra,ìríra,ìríra,disgust,0.766
xenophobia,xenophobia,Ẹ̀rù ènìyàn,Ẹ̀rù ènìyàn,disgust,0.766
whore,panṣaga,panságà,panságà,disgust,0.766
lynch,lynch,pípànìyàn,pípànìyàn,disgust,0.766
dissection,ipinya,ìpínyà,ìpínyà,disgust,0.759
perversion,arekereke,àrékérekè,àrékérekè,disgust,0.758
mucous,mucous,ikunmú,ikunmú,disgust,0.758
evil,ibi,ibi,ibi,disgust,0.758
cruelty,ìkà,ìkà,ìkà,disgust,0.758
infectious,àkóràn,àkóràn,àkóràn,disgust,0.758
canker,akàn,akàn,akàn,disgust,0.758
slum,igboro,ìgboro,ìgboro,disgust,0.758
phlegm,akàn,Kẹ̀lẹ̀mbẹ̀,Kẹ̀lẹ̀mbẹ̀,disgust,0.758
decomposition,jijera,jíjerà,jíjerà,disgust,0.75
sinister,ẹlẹṣẹ,ẹlẹ́sẹ̀,ẹlẹ́sẹ̀,disgust,0.75
corrupting,ibajẹ,Ìbàjẹ́,Ìbàjẹ́,disgust,0.75
leeches,leeches,gbọ́kànlé,gbọ́kànlé,disgust,0.75
stinking,rùn,rùn,rùn,disgust,0.742
sickening,aisan,àìsàn,àìsàn,disgust,0.742
soiled,ẹgbin,ẹ̀gbin,ẹ̀gbin,disgust,0.742
deranged,ti bajẹ,ti bàjẹ́,ti bàjẹ́,disgust,0.742
mucus,mucus,ikunmú,ikunmú,disgust,0.742
bile,bile,òróǹró,òróǹró,disgust,0.742
abhorrence,irira,ìríra,ìríra,disgust,0.742
demon,ànjọ̀nú,ànjọ̀nú,ànjọ̀nú,disgust,0.742
abomination,irira,ìríra,ìríra,disgust,0.742
demonic,eṣu,Èṣù,Èṣù,disgust,0.742
septic,septic,kóràn,kóràn,disgust,0.742
sicken,ṣàìsàn,ṣàìsàn,ṣàìsàn,disgust,0.734
foul,ahon,rínilára,rínilára,disgust,0.734
cancer,akàn,Àrun jẹjẹrẹ,Àrun jẹjẹrẹ,disgust,0.734
terrorism,ipanilaya,ìpániláyà,ìpániláyà,disgust,0.734
atrocity,iwa ika,Ìwà ìkà,Ìwà ìkà,disgust,0.734
crucifixion,agbelebu,Kíkaǹ mọ àgbélèbú,Kíkaǹ mọ àgbélèbú,disgust,0.734
despicable,ẹlẹgàn,ẹlẹ̀gàn,ẹlẹ̀gàn,disgust,0.734
obese,sanra,sanra,sanra,disgust,0.734
degeneracy,degeneracy,Ìpadàbọ̀ sí àidáa,Ìpadàbọ̀ sí àidáa,disgust,0.734
repulsion,ifaseyin,Ìfàsẹ́yìn,Ìfàsẹ́yìn,disgust,0.727
adultery,agbere,àgbèrè,àgbèrè,disgust,0.727
grisly,grisly,rínilára,rínilára,disgust,0.727
dirty,idọti,Ìdọ̀tí,Ìdọ̀tí,disgust,0.727
contamination,kontaminesonu,Ìkárùn ràn,Ìkárùn ràn,disgust,0.727
enema,enema,ṣíṣàn dànù,ṣíṣàn dànù,disgust,0.727
diabolical,diabolical,lọ́wọ́ ayé nínú,lọ́wọ́ ayé nínú,disgust,0.727
bacterium,kokoro arun,Kòkòrò àrùn,Kòkòrò àrùn,disgust,0.727
dysentery,dysentery,Ìgbẹ́gbuuru,Ìgbẹ́gbuuru,disgust,0.727
morbidity,aisan,àìsàn,àìsàn,disgust,0.727
garbage,idoti,Ìdọ̀tí,Ìdọ̀tí,disgust,0.719
disgust,ìríra,ìríra,ìríra,disgust,0.719
autopsy,autopsy,Àyẹ̀wò òkú,Àyẹ̀wò òkú,disgust,0.719
bowels,ifun,ìfun,ìfun,disgust,0.719
contagion,itankale,Ìtànkálẹ̀,Ìtànkálẹ̀,disgust,0.719
entrails,awọn ifun inu,Àwọn ìfun inú,Àwọn ìfun inú,disgust,0.719
muck,muck,ìdọ̀tí,ìdọ̀tí,disgust,0.719
gross,nla,ńlá,ńlá,disgust,0.719
vulgar,ẹlẹgàn,ẹlẹ̀gàn,ẹlẹ̀gàn,disgust,0.719
deterioration,ibajẹ,Ìbàjẹ́,Ìbàjẹ́,disgust,0.719
pungent,pungent,Òórùn kíkan,Òórùn kíkan,disgust,0.719
lewd,ifẹkufẹ,Ìfẹ́kùfẹ́,Ìfẹ́kùfẹ́,disgust,0.719
vicious,buburu,búburú,búburú,disgust,0.719
disfigured,alaabo,Alábọ̀,Alábọ̀,disgust,0.719
barbaric,ẹranko,ìwà ẹranko,ìwà ẹranko,disgust,0.719
bloodshed,itajesile,Ìtàjẹ̀sílẹ̀,Ìtàjẹ̀sílẹ̀,disgust,0.714
poisoned,majele,májèlé,májèlé,disgust,0.711
mortification,imudaniloju,ìmúdánilójú,ìmúdánilójú,disgust,0.711
gag,gag,sàn wálẹ̀,sàn wálẹ̀,disgust,0.711
nausea,ríru,ríru,ríru,disgust,0.711
pollute,ẹlẹgbin,dọ̀tí,dọ̀tí,disgust,0.711
tyrant,alade,aládé,aládé,disgust,0.711
violent,iwa -ipa,Ìwà-ìpá,Ìwà-ìpá,disgust,0.711
wretched,aburu,aburú,aburú,disgust,0.711
slimy,tẹẹrẹ,tẹ́ẹ́rẹ́,tẹ́ẹ́rẹ́,disgust,0.703
poisoning,majele,májèlé,májèlé,disgust,0.703
hateful,korira,kórira,kórira,disgust,0.703
nasty,ẹgbin,ẹ̀gbin,ẹ̀gbin,disgust,0.703
secretion,yomijade,Yọ omi jáde,Yọ omi jáde,disgust,0.703
grope,táràrà,táràrà,táràrà,disgust,0.703
slut,ọlẹ,ọ̀lẹ,ọ̀lẹ,disgust,0.703
noxious,aibanujẹ,Aìbanújẹ́,Aìbanújẹ́,disgust,0.703
grime,eruku,eruku,eruku,disgust,0.703
depraved,ibajẹ,Ìbàjẹ́,Ìbàjẹ́,disgust,0.703
nauseate,ríru,ríru,ríru,disgust,0.703
disgusting,ìríra,ìríra,ìríra,disgust,0.703
vulgarity,iwa palapala,Ìwà pálapàla,Ìwà pálapàla,disgust,0.703
porn,ere onihoho,Eré oníhòhò,Eré oníhòhò,disgust,0.703
constipation,àìrígbẹyà,àìrígbẹ̀ẹ́yà,àìrígbẹ̀ẹ́yà,disgust,0.703
despotism,ifẹkufẹ,Ìfẹ́kùfẹ́,Ìfẹ́kùfẹ́,disgust,0.703
measles,akàn,ìgbóná,ìgbóná,disgust,0.696
hellish,apaadi,àpáàdì,àpáàdì,disgust,0.695
scum,ẹgbin,ẹ̀gbin,ẹ̀gbin,disgust,0.695
intestinal,ifun inu,ìfun inú,ìfun inú,disgust,0.695
hate,ikorira,ìkórìíra,ìkórìíra,disgust,0.695
obesity,isanraju,ìsanrajù,ìsanrajù,disgust,0.695
wart,wart,kòkòrò tó hù lára,kòkòrò tó hù lára,disgust,0.695
contagious,tó leè ranni,tó leè ranni,tó leè ranni,disgust,0.695
suicidal,igbẹmi ara ẹni,ìgbẹ̀mí ara ẹni,ìgbẹ̀mí ara ẹni,disgust,0.695
waste,egbin,ẹ̀gbin,ẹ̀gbin,disgust,0.695
wretch,ibanuje,onínùbìnújẹ́,onínùbìnújẹ́,disgust,0.695
abuse,ilokulo,ìlòkulò,ìlòkulò,disgust,0.695
disease,aisan,àrùn,àrùn,disgust,0.688
contaminated,ti doti,ti dọ̀tí,ti dọ̀tí,disgust,0.688
ooze,ooze,hó,hó,disgust,0.688
smut,lilu,oníṣekúṣe,oníṣekúṣe,disgust,0.688
treason,arekereke,àrékérekè,àrékérekè,disgust,0.688
rabid,rabid,ìgbónára,ìgbónára,disgust,0.688
heartworm,kokoro inu,àfòmọ́ ajá,àfòmọ́ ajá,disgust,0.688
bestial,bestial,ajẹranko,ajẹranko,disgust,0.68
pollution,idoti,ìdọ̀tí,ìdọ̀tí,disgust,0.68
freakish,freakish,àjèjì,àjèjì,disgust,0.68
soulless,alaini -ẹmi,aláìlẹ́mìnín,aláìlẹ́mìnín,disgust,0.68
abominate,irira,ìríra,ìríra,disgust,0.68
germ,kokoro,kòkòrò,kòkòrò,disgust,0.68
deformed,dibajẹ,díbàjẹ́,díbàjẹ́,disgust,0.68
antichrist,Dajjal,lòdì sí Krístì,lòdì sí Krístì,disgust,0.68
abhorrent,irira,ìríra,ìríra,disgust,0.68
cholera,onigba-,kọ́rẹ́rà,kọ́rẹ́rà,disgust,0.68
sickness,aisan,àìsàn,àìsàn,disgust,0.68
hell,apaadi,àpáàdì,àpáàdì,disgust,0.68
grimy,ibanuje,ìdọ̀tí,ìdọ̀tí,disgust,0.68
detest,irira,kórìíra,kórìíra,disgust,0.68
hatred,ikorira,ìkórìíra,ìkórìíra,disgust,0.68
dilapidated,dipidated,ti díbàjẹ́,ti díbàjẹ́,disgust,0.672
hideous,itiju,ìtìjú,ìtìjú,disgust,0.672
loathful,irira,ìríra,ìríra,disgust,0.672
dictatorship,apanirun,apàṣẹ,apàṣẹ,disgust,0.672
obscene,ohun aibikita,ohun àìbìkítà,ohun àìbìkítà,disgust,0.672
inhuman,alainibaba,àìní ìmọ̀lára ènìyàn,àìní ìmọ̀lára ènìyàn,disgust,0.672
loathing,ikorira,ìkórìíra,ìkórìíra,disgust,0.672
greasy,ọra,ọ̀rá,ọ̀rá,disgust,0.672
cess,cess,owó orí,owó orí,disgust,0.67
devil,bìlísì,bìlísì,bìlísì,disgust,0.664
masochism,masochism,ìgbádùn ìyà,ìgbádùn ìyà,disgust,0.664
abominable,irira,ìríra,ìríra,disgust,0.664
deadly,oloro,olóró,olóró,disgust,0.664
nauseous,ríru,ríru,ríru,disgust,0.664
deformity,idibajẹ,ìdibàjẹ́,ìdibàjẹ́,disgust,0.664
swine,ẹlẹ́dẹ̀,ẹlẹ́dẹ̀,ẹlẹ́dẹ̀,disgust,0.664
heretic,aladugbo,aládùúgbò,aládùúgbò,disgust,0.664
discrimination,iyasoto,ìyàsọ́tọ̀,ìyàsọ́tọ̀,disgust,0.664
corruption,iwa ibaje,ìwà ìbàjẹ́,ìwà ìbàjẹ́,disgust,0.656
poisonous,majele,májèlé,májèlé,disgust,0.656
horror,ibanuje,ẹ̀rù,ẹ̀rù,disgust,0.656
goo,goo,lẹ̀,lẹ̀,disgust,0.656
prejudiced,ikorira,ìkórìíra,ìkórìíra,disgust,0.656
poison,majele,májèlé,májèlé,disgust,0.656
mange,akopọ,àìsàn àwọ̀ ara,àìsàn àwọ̀ ara,disgust,0.656
oppression,inilara,ìnilára,ìnilára,disgust,0.656
horrible,oburewa,ìbẹ̀rù,ìbẹ̀rù,disgust,0.656
bacteria,kokoro arun,kòkòrò àrùn,kòkòrò àrùn,disgust,0.656
death,iku,ikú,ikú,disgust,0.656
abortion,iṣẹyun,ìṣẹ́yún,ìṣẹ́yún,disgust,0.656
latrines,ìgbọ̀nsẹ̀,ilé ìgbọ̀nsẹ̀,ilé ìgbọ̀nsẹ̀,disgust,0.656
nefarious,nefarious,ẹlẹ́ṣẹ̀,ẹlẹ́ṣẹ̀,disgust,0.656
victimized,olufaragba,olùfaragbà,olùfaragbà,disgust,0.656
trash,idọti,ìdọ̀tí,ìdọ̀tí,disgust,0.656
vindictive,ẹsan,ẹ̀san,ẹ̀san,disgust,0.648
horrid,horrid,ń fà ẹ̀rù,ń fà ẹ̀rù,disgust,0.648
immoral,alaimo,aláìmọ́,aláìmọ́,disgust,0.648
detestation,irira,ìríra,ìríra,disgust,0.648
outhouse,outhouse,ilé tó dáwà,ilé tó dáwà,disgust,0.648
bitch,bishi,onínúfùfù,onínúfùfù,disgust,0.648
ugly,ilosiwaju,bùrẹwà,bùrẹwà,disgust,0.648
sludge,erupẹ,irẹ̀,irẹ̀,disgust,0.648
trashy,idoti,ìdọ̀tí,ìdọ̀tí,disgust,0.648
indecency,aiṣedeede,àìṣedéédé,àìṣedéédé,disgust,0.641
horrifying,ibanuje,ìbẹ̀rù,ìbẹ̀rù,disgust,0.641
derogatory,ẹlẹgàn,ẹlẹ́gàn,ẹlẹ́gàn,disgust,0.641
pimple,pimple,amúnibínú,amúnibínú,disgust,0.641
laxative,laxative,a mú-oúnjẹ-dà,a mú-oúnjẹ-dà,disgust,0.641
malfeasance,aiṣedeede,àìṣedéédé,àìṣedéédé,disgust,0.641
cystic,cystic,ìgbínikùn,ìgbínikùn,disgust,0.641
unsightly,airi,àìrí,àìrí,disgust,0.641
villainous,buburu,búburú,búburú,disgust,0.641
criminality,odaran,ọ̀daràn,ọ̀daràn,disgust,0.641
spew,gbo,yọ pẹ̀lú ipá,yọ pẹ̀lú ipá,disgust,0.641
slop,tẹẹrẹ,àwọ̀lékè,àwọ̀lékè,disgust,0.641
secrete,ikọkọ,ìkọ̀kọ̀,ìkọ̀kọ̀,disgust,0.633
oppressive,aninilara,aninilára,aninilára,disgust,0.633
rat,eku,eku,eku,disgust,0.633
sinful,elese,ẹlẹ́ṣẹ̀,ẹlẹ́ṣẹ̀,disgust,0.633
queasy,irẹwẹsi,àìbalẹ̀,àìbalẹ̀,disgust,0.633
perpetrator,oluṣe,olùṣẹ̀,olùṣẹ̀,disgust,0.633
prostitution,panṣaga,panṣágà,panṣágà,disgust,0.633
mildew,imuwodu,ewú,ewú,disgust,0.633
doomsday,ọjọ iparun,Ọjọ́ ìparun,Ọjọ́ ìparun,disgust,0.633
bigoted,agbéraga,agbéraga,agbéraga,disgust,0.633
ulcer,adaijina,àdáàjiná,àdáàjiná,disgust,0.633
aghast,ijaya,Ìjayà,Ìjayà,disgust,0.625
persecution,inunibini,inúnibíni,inúnibíni,disgust,0.625
gluttony,àjẹkì,àjẹkì,àjẹkì,disgust,0.625
stools,ìgbẹ,ìgbẹ́,ìgbẹ́,disgust,0.625
dastardly,dastardly,ojo,ojo,disgust,0.625
sin,ese,ẹ̀ṣẹ̀,ẹ̀ṣẹ̀,disgust,0.625
bloated,gbuuru,wú púpọ̀,wú púpọ̀,disgust,0.625
contemptible,ẹgan,ẹ̀gàn,ẹ̀gàn,disgust,0.625
ghastly,ibanuje,ìbànújẹ́,ìbànújẹ́,disgust,0.625
cuckold,cuckold,ẹni tí ó fẹ́ obìnrin aláìṣòtítọ́,ẹni tí ó fẹ́ obìnrin aláìṣòtítọ́,disgust,0.625
suffering,ijiya,ìjìyà,ìjìyà,disgust,0.625
degrading,abuku,àbùkù,àbùkù,disgust,0.625
fungus,fungus,kòkòrò tí a kò lè fojúrí,kòkòrò tí a kò lè fojúrí,disgust,0.625
obscenity,ohun airi,ohun tí kò dára tó,ohun tí kò dára tó,disgust,0.625
disgraceful,itiju,ìtìjú,ìtìjú,disgust,0.625
devilish,esu,èṣù,èṣù,disgust,0.625
louse,louse,iná orí,iná orí,disgust,0.617
diaper,iledìí,ìlédìí,ìlédìí,disgust,0.617
deceit,ẹtan,ẹ̀tàn,ẹ̀tàn,disgust,0.617
dying,ku,ń kú,ń kú,disgust,0.617
infect,ko arun,kó àrùn,kó àrùn,disgust,0.617
crusty,erupẹ,erùpẹ̀,erùpẹ̀,disgust,0.617
guillotine,guillotine,àbá fífòpin sí ọ̀rọ̀,àbá fífòpin sí ọ̀rọ̀,disgust,0.617
polygamy,ilobirin pupọ,ìlóbìnrin púpọ̀,ìlóbìnrin púpọ̀,disgust,0.617
loathe,korira,kórìíra,kórìíra,disgust,0.617
sickly,aisan,àìsàn,àìsàn,disgust,0.617
atrocious,oniwa buburu,oníwà búburú,oníwà búburú,disgust,0.617
fat,sanra,sanra,sanra,disgust,0.617
termite,igba,ikán,ikán,disgust,0.617
malicious,irira,ìríra,ìríra,disgust,0.617
spoil,Bàjẹ,bàjẹ́,bàjẹ́,disgust,0.617
tetanus,tetanus,ẹranpá,ẹranpá,disgust,0.617
betrayal,Júdà,ìdani,ìdani,disgust,0.617
strangle,pa,pa,pa,disgust,0.617
wench,wench,ọmọdébìnrin,ọmọdébìnrin,disgust,0.617
sabotage,sabotage,mọ̀ọ́mọ̀ dí àṣeyọrí nǹkan lọ́wọ́,mọ̀ọ́mọ̀ dí àṣeyọrí nǹkan lọ́wọ́,disgust,0.609
bleeding,ẹjẹ,ẹ̀jẹ̀,ẹ̀jẹ̀,disgust,0.609
violently,agbara,fagbára mú,fagbára mú,disgust,0.609
slander,ìbanilórúkọjẹ́,ìbanilórúkọjẹ́,ìbanilórúkọjẹ́,disgust,0.609
deform,idibajẹ,díbàjẹ́,díbàjẹ́,disgust,0.609
abhor,korira,kórìíra,kórìíra,disgust,0.609
hostile,alatako,àtakò,àtakò,disgust,0.609
ghetto,adugbo,àdúgbò,àdúgbò,disgust,0.609
brothel,panṣaga,panṣágà,panṣágà,disgust,0.609
venomous,oró,oró,oró,disgust,0.609
drool,rọ,ìṣọkúsọ,ìṣọkúsọ,disgust,0.609
poaching,iwapa,ìdọ̀dẹ aláìbófinmu,ìdọ̀dẹ aláìbófinmu,disgust,0.602
traitor,ẹlẹtan,ẹlẹ́tàn,ẹlẹ́tàn,disgust,0.602
hag,hag,àjẹ́,àjẹ́,disgust,0.602
ugliness,ilosiwaju,òbùrẹwà,òbùrẹwà,disgust,0.602
infidel,alaigbagbọ,aláìgbàgbọ́,aláìgbàgbọ́,disgust,0.602
lunacy,aṣiwere,aṣiwèrè,aṣiwèrè,disgust,0.602
unwashed,ti a ko wẹ,tí a kò wẹ̀,tí a kò wẹ̀,disgust,0.602
musty,musty,òórùn ìbàjẹ́,òórùn ìbàjẹ́,disgust,0.602
illicit,arufin,arúfin,arúfin,disgust,0.602
swampy,swampy,ẹrẹ̀,ẹrẹ̀,disgust,0.602
deprivation,alaini,aláìní,aláìní,disgust,0.602
imprisonment,ẹwọn,ìfisẹ́wọ̀n,ìfisẹ́wọ̀n,disgust,0.602
toilet,igbonse,ilé ìgbọ̀nsẹ̀,ilé ìgbọ̀nsẹ̀,disgust,0.594
slug,slug,ọ̀lẹ,ọ̀lẹ,disgust,0.594
catastrophe,ajalu,àjálù,àjálù,disgust,0.594
intoxicated,ọmuti,ọ̀mùtí,ọ̀mùtí,disgust,0.594
lunatic,aṣiwere,aṣiwèrè,aṣiwèrè,disgust,0.594
epidemic,àjàkálẹ àrùn,àjàkálẹ àrùn,àjàkálẹ àrùn,disgust,0.594
blister,roro,rorò,rorò,disgust,0.594
gut,ifun,ìfun,ìfun,disgust,0.594
repelling,repelling,ìfẹ̀tọ́-ẹni-dunni,ìfẹ̀tọ́-ẹni-dunni,disgust,0.594
thug,onijagidijagan,oníjàgídíjàgan,oníjàgídíjàgan,disgust,0.594
hostility,igbogunti,ìgbóguntì,ìgbóguntì,disgust,0.594
deceitful,arekereke,àrékérekè,àrékérekè,disgust,0.594
venom,oró,oró,oró,disgust,0.594
sinner,elese,ẹlẹ́ṣẹ̀,ẹlẹ́ṣẹ̀,disgust,0.594
butcher,ẹran,alápatà,alápatà,disgust,0.594
lurid,lurid,ìbẹ̀rù,ìbẹ̀rù,disgust,0.594
queasiness,irẹwẹsi,ìrẹ̀wẹ̀sì,ìrẹ̀wẹ̀sì,disgust,0.594
misery,ibanujẹ,ìbànújẹ́,ìbànújẹ́,disgust,0.594
deteriorated,ti bajẹ,tí bàjẹ́,tí bàjẹ́,disgust,0.586
appalling,ibanuje,ìbànújẹ́,ìbànújẹ́,disgust,0.586
dreadful,adẹtẹ,kún fún ẹ̀rù,kún fún ẹ̀rù,disgust,0.586
incubus,incubus,ẹ̀mín òkùnkùn,ẹ̀mín òkùnkùn,disgust,0.586
lavatory,ile igbọnsẹ,ilé ìgbọ̀nsẹ̀,ilé ìgbọ̀nsẹ̀,disgust,0.586
harass,wahala,wàhálà,wàhálà,disgust,0.586
prostitute,panṣaga,panṣágà,panṣágà,disgust,0.586
unclean,alaimọ,aláìmọ́,aláìmọ́,disgust,0.586
pornography,iwokuwo,ìwòkuwò,ìwòkuwò,disgust,0.586
conspirator,apanirun,aṣọ̀tẹ̀,aṣọ̀tẹ̀,disgust,0.578
humiliating,itiju,ìtìjú,ìtìjú,disgust,0.578
ruinous,iparun,ìparun,ìparun,disgust,0.578
squeamish,squeamish,lọ́ra,lọ́ra,disgust,0.578
retard,idaduro,ìdádúró,ìdádúró,disgust,0.578
larceny,alaigbọran,gbígba ẹ̀tọ́ ẹni lọ́nà tí kò bófin mu,gbígba ẹ̀tọ́ ẹni lọ́nà tí kò bófin mu,disgust,0.578
hypocrite,agabagebe,alágàbàgdbè,alágàbàgdbè,disgust,0.578
offensive,ibinu,ìbínú,ìbínú,disgust,0.578
expulsion,imukuro,ìlékúrò,ìlékúrò,disgust,0.578
flea,eegbọn,sá,sá,disgust,0.578
rash,sisu,àìfarabalẹ̀,àìfarabalẹ̀,disgust,0.578
unfaithful,alaisododo,aláìṣòdodo,aláìṣòdodo,disgust,0.578
fiend,fiend,ọ̀tá,ọ̀tá,disgust,0.578
sick,aisan,ṣàìsàn,ṣàìsàn,disgust,0.578
mangle,mangle,fífún aṣọ,fífún aṣọ,disgust,0.578
debauchery,iwa ibaje,ìwà ìbàjẹ́,ìwà ìbàjẹ́,disgust,0.578
quagmire,riri,rírì,rírì,disgust,0.578
serpent,ejo,ejò,ejò,disgust,0.57
oppress,aninilara,nilára,nilára,disgust,0.57
treacherous,arekereke,àrékérekè,àrékérekè,disgust,0.57
bastard,Ọmọ ale,ọmọ àlè,ọmọ àlè,disgust,0.57
devastating,apanirun,apanirun,apanirun,disgust,0.57
spit,tutọ,turọ́,turọ́,disgust,0.57
dank,dank,ìrì,ìrì,disgust,0.57
dogsick,aja aja,àìsàn tó le,àìsàn tó le,disgust,0.57
messy,idoti,dọ̀tí,dọ̀tí,disgust,0.57
swamp,ira,irà,irà,disgust,0.57
flog,nà,nà,nà,disgust,0.57
despise,gàn,gàn,gàn,disgust,0.57
egregious,egregious,dá yàtọ̀,dá yàtọ̀,disgust,0.57
sloppy,ọlẹ,tutù,tutù,disgust,0.562
ruthless,aláìláàánú,aláìláàánú,aláìláàánú,disgust,0.562
scoundrel,ẹlẹgbin,ẹlẹ́gbin,ẹlẹ́gbin,disgust,0.562
sordid,alakikanju,alákíkanjú,alákíkanjú,disgust,0.562
alcoholism,ìmukúmu,ìmukúmu,ìmukúmu,disgust,0.562
sinning,elese,ń dẹ́ṣẹ̀,ń dẹ́ṣẹ̀,disgust,0.562
harlot,panṣaga,aṣẹ́wó,aṣẹ́wó,disgust,0.562
insanity,aṣiwere,ìṣiwèrè,ìṣiwèrè,disgust,0.562
awful,buruju,burú jù,burú jù,disgust,0.562
harmful,ipalara,ìpalára,ìpalára,disgust,0.562
enemy,ota,ọ̀tá,ọ̀tá,disgust,0.562
tyrannical,alagidi,alágídí,alágídí,disgust,0.562
stealing,jiji,jíjí,jíjí,disgust,0.562
humiliation,itiju,ìtìjú,ìtìjú,disgust,0.562
terrible,ẹru,burú jáì,burú jáì,disgust,0.562
snake,ejo,ejò,ejò,disgust,0.562
loo,loo,ariwo ìtanijí,ariwo ìtanijí,disgust,0.562
indecent,aiṣedeede,àìṣedéédé,àìṣedéédé,disgust,0.562
arsenic,arsenic,àsẹ́níkì,àsẹ́níkì,disgust,0.555
insufferable,alailagbara,àìníjìyà,àìníjìyà,disgust,0.555
coward,ojo,ojo,ojo,disgust,0.555
atrophy,atrophy,dínkù,dínkù,disgust,0.555
slayer,apaniyan,apànìyàn,apànìyàn,disgust,0.555
segregate,lọtọ,lọ́tọ̀,lọ́tọ̀,disgust,0.555
odious,ẹlẹgbin,ẹlẹ́gbin,ẹlẹ́gbin,disgust,0.555
flabby,flabby,fì,fì,disgust,0.555
beastly,ẹranko,ẹranko,ẹranko,disgust,0.555
threatening,idẹruba,ìdẹ́rùbà,ìdẹ́rùbà,disgust,0.555
robbery,ole jija,olè jíjà,olè jíjà,disgust,0.555
ridicule,ipaya,fojú tẹ́ńbẹ́lú,fojú tẹ́ńbẹ́lú,disgust,0.555
distaste,ikorira,ìkórìíra,ìkórìíra,disgust,0.555
wickedness,iwa buburu,ìwà búburú,ìwà búburú,disgust,0.555
bloody,itajesile,ìtàjẹ̀sílẹ̀,ìtàjẹ̀sílẹ̀,disgust,0.555
unattractive,alailera,àìfanimọ́ra,àìfanimọ́ra,disgust,0.555
collusion,ifowosowopo,ìfọwọ́sowọ́pọ̀,ìfọwọ́sowọ́pọ̀,disgust,0.555
varicella,varicella,ṣànpọ̀nná,ṣànpọ̀nná,disgust,0.555
discriminating,iyasoto,ìyàsọ́tọ̀,ìyàsọ́tọ̀,disgust,0.555
ogre,ogre,òmìrán,òmìrán,disgust,0.547
attacking,kọlu,kọlù,kọlù,disgust,0.547
vesicular,vesicular,******,******,disgust,0.547
anathema,eegun,èègún,èègún,disgust,0.547
malevolent,aṣebiakọ,níní ipa búburú,níní ipa búburú,disgust,0.547
