word,machine_translation,human_translation,machine_translation_updated,emotion,emotion_intensity_score
incubus,incubus,mmụọ ọjọọ,mmụọ ọjọọ,disgust,0.586
lavatory,ụlọ mposi,NA,ụlọ mposi,disgust,0.586
harass,mmanye egwu,NA,mmanye egwu,disgust,0.586
prostitute,akwụna,NA,akwụna,disgust,0.586
unclean,adịghị ọcha,NA,adịghị ọcha,disgust,0.586
pornography,ihe na -akpali agụụ mmekọahụ,NA,ihe na -akpali agụụ mmekọahụ,disgust,0.586
conspirator,onye nkata,NA,onye nkata,disgust,0.578
humiliating,na -emechu ihu,NA,na -emechu ihu,disgust,0.578
ruinous,mbibi,NA,mbibi,disgust,0.578
squeamish,na -ama jijiji,NA,na -ama jijiji,disgust,0.578
retard,laa azụ,NA,laa azụ,disgust,0.578
larceny,okwu nzuzu,NA,okwu nzuzu,disgust,0.578
hypocrite,onye ihu abụọ,NA,onye ihu abụọ,disgust,0.578
offensive,mkpasu iwe,NA,mkpasu iwe,disgust,0.578
expulsion,nchụpụ,NA,nchụpụ,disgust,0.578
flea,ahuhu,fli,fli,disgust,0.578
rash,ọkụ ọkụ,NA,ọkụ ọkụ,disgust,0.578
unfaithful,ekwesịghị ntụkwasị obi,NA,ekwesịghị ntụkwasị obi,disgust,0.578
fiend,fiend,mmụọ ọjọọ,mmụọ ọjọọ,disgust,0.578
sick,na -arịa ọrịa,NA,na -arịa ọrịa,disgust,0.578
mangle,mangle,igbu,igbu,disgust,0.578
debauchery,ịkwa iko,NA,ịkwa iko,disgust,0.578
quagmire,ịma jijiji,NA,ịma jijiji,disgust,0.578
serpent,agwo,agwọ,agwọ,disgust,0.57
oppress,mmegbu,NA,mmegbu,disgust,0.57
treacherous,onye aghụghọ,NA,onye aghụghọ,disgust,0.57
bastard,Enwe nne enwe nna,NA,Enwe nne enwe nna,disgust,0.57
devastating,na -emebi ihe,NA,na -emebi ihe,disgust,0.57
spit,gbụpụ ọnụ mmiri,NA,gbụpụ ọnụ mmiri,disgust,0.57
dank,dank,denk,denk,disgust,0.57
dogsick,nkịta nkịta,ọrịa nkịta,ọrịa nkịta,disgust,0.57
messy,imetosi,ịmetọsi,ịmetọsi,disgust,0.57
swamp,apiti,NA,apiti,disgust,0.57
flog,tie ihe,NA,tie ihe,disgust,0.57
despise,nleda anya,NA,nleda anya,disgust,0.57
egregious,dị egwu,NA,dị egwu,disgust,0.57
sloppy,slopi,NA,slopi,disgust,0.562
ruthless,obi tara mmiri,NA,obi tara mmiri,disgust,0.562
scoundrel,onye njo,onye njọ,onye njọ,disgust,0.562
sordid,siri ike,NA,siri ike,disgust,0.562
alcoholism,aismụrụma,inwụ mmanya,inwụ mmanya,disgust,0.562
sinning,na -emehie,NA,na -emehie,disgust,0.562
harlot,akwụna,NA,akwụna,disgust,0.562
insanity,ara,NA,ara,disgust,0.562
awful,jọgburu onwe ya,NA,jọgburu onwe ya,disgust,0.562
harmful,na -emerụ ahụ,NA,na -emerụ ahụ,disgust,0.562
enemy,onye iro,NA,onye iro,disgust,0.562
tyrannical,aka ike,NA,aka ike,disgust,0.562
stealing,na -ezu ohi,NA,na -ezu ohi,disgust,0.562
humiliation,mmechuihu,NA,mmechuihu,disgust,0.562
terrible,egwu,NA,egwu,disgust,0.562
snake,agwo,agwọ,agwọ,disgust,0.562
loo,loo,ụlọ mpọsi,ụlọ mpọsi,disgust,0.562
indecent,adighi nma,NA,adighi nma,disgust,0.562
arsenic,arsenic,kemikal,kemikal,disgust,0.555
insufferable,enweghi ike ime,NA,enweghi ike ime,disgust,0.555
coward,onye ụjọ,NA,onye ụjọ,disgust,0.555
atrophy,atrophy,mmbelata,mmbelata,disgust,0.555
slayer,ogbu mmadu,NA,ogbu mmadu,disgust,0.555
segregate,iche,NA,iche,disgust,0.555
odious,jọgburu onwe ya,NA,jọgburu onwe ya,disgust,0.555
flabby,ihe nzuzu,NA,ihe nzuzu,disgust,0.555
beastly,anụ ọhịa,NA,anụ ọhịa,disgust,0.555
threatening,egwu,NA,egwu,disgust,0.555
robbery,ohi,NA,ohi,disgust,0.555
ridicule,ịkwa emo,NA,ịkwa emo,disgust,0.555
distaste,ịkpọasị,NA,ịkpọasị,disgust,0.555
wickedness,ajọ omume,NA,ajọ omume,disgust,0.555
bloody,ọbara,NA,ọbara,disgust,0.555
unattractive,na -adighi mma,NA,na -adighi mma,disgust,0.555
collusion,nchịkọta,NA,nchịkọta,disgust,0.555
varicella,varicella,chikinpọksi,chikinpọksi,disgust,0.555
discriminating,ịkpa oke,NA,ịkpa oke,disgust,0.555
ogre,ogre,anụ,anụ,disgust,0.547
attacking,na -awakpo,NA,na -awakpo,disgust,0.547
vesicular,vesicular,ike,ike,disgust,0.547
anathema,anathema,anatema,anatema,disgust,0.547
malevolent,na -eme ihe ọjọọ,NA,na -eme ihe ọjọọ,disgust,0.547
thief,onye ohi,NA,onye ohi,disgust,0.547
pillage,ịkwakọrọ ihe,NA,ịkwakọrọ ihe,disgust,0.547
purgatory,pọgatrị,NA,pọgatrị,disgust,0.547
burglar,onye ohi,NA,onye ohi,disgust,0.547
deleterious,na -emebi emebi,NA,na -emebi emebi,disgust,0.547
coercion,mmanye,NA,mmanye,disgust,0.547
suffocating,na -eku ume,NA,na -eku ume,disgust,0.547
bitterly,ilu,NA,ilu,disgust,0.547
slur,slur,ịhichapụ,ịhichapụ,disgust,0.547
miserable,nhụsianya,NA,nhụsianya,disgust,0.547
condemnation,ikpe,NA,ikpe,disgust,0.547
sty,ụdị,NA,ụdị,disgust,0.547
drunken,mmanya na -egbu,NA,mmanya na -egbu,disgust,0.539
liar,onye ugha,NA,onye ugha,disgust,0.539
jealous,ekworo,NA,ekworo,disgust,0.539
thrash,thrash,ekpukpọ,ekpukpọ,disgust,0.539
sloth,nzuzu,NA,nzuzu,disgust,0.539
infidelity,ekwesịghị ntụkwasị obi,NA,ekwesịghị ntụkwasị obi,disgust,0.539
pig,ezi,NA,ezi,disgust,0.539
greedy,onye anyaukwu,NA,onye anyaukwu,disgust,0.539
repudiation,ịjụ,NA,ịjụ,disgust,0.539
repellant,onye nchighari,NA,onye nchighari,disgust,0.539
fatty,abuba,abụba,abụba,disgust,0.539
disgrace,mmechuihu,NA,mmechuihu,disgust,0.539
imprisoned,mkporo,mkpọrọ,mkpọrọ,disgust,0.539
gob,gob,oghere,oghere,disgust,0.539
sneer,njakịrị,NA,njakịrị,disgust,0.539
shame,ihere,NA,ihere,disgust,0.539
lethal,na -egbu egbu,NA,na -egbu egbu,disgust,0.536
ruined,mebiri emebi,NA,mebiri emebi,disgust,0.531
neurotic,akwara,NA,akwara,disgust,0.531
smuggler,onye na -agba ọgwụ mgbochi,onye n'ebu ọgwụ,onye n'ebu ọgwụ,disgust,0.531
destructive,na -ebibi ihe,NA,na -ebibi ihe,disgust,0.531
blemish,nkwarụ,NA,nkwarụ,disgust,0.531
hanging,nghọta,NA,nghọta,disgust,0.531
intrusive,intrusive,intrusivu,intrusivu,disgust,0.531
withered,akpọnwụwo,NA,akpọnwụwo,disgust,0.531
blasphemous,nkwulu,NA,nkwulu,disgust,0.531
lying,ịgha ụgha,NA,ịgha ụgha,disgust,0.531
painful,na -egbu mgbu,NA,na -egbu mgbu,disgust,0.531
hydrocephalus,hydrocephalus,isi ịza aza,isi ịza aza,disgust,0.531
aberration,aberration,ịpụ,ịpụ,disgust,0.531
condescension,obi umeala,NA,obi umeala,disgust,0.531
intolerant,anagideghi ihe,NA,anagideghi ihe,disgust,0.531
burnt,nsure ọkụ,NA,nsure ọkụ,disgust,0.531
disintegrate,tisasịa,NA,tisasịa,disgust,0.531
brawl,ọgụ,NA,ọgụ,disgust,0.531
travesty,travesty,gbachiri,gbachiri,disgust,0.531
accusation,ebubo,NA,ebubo,disgust,0.523
rubbish,mkpofu,NA,mkpofu,disgust,0.523
blighted,gbarụrụ agbarụ,NA,gbarụrụ agbarụ,disgust,0.523
incarceration,mkporo,NA,mkporo,disgust,0.523
derogation,nlelị,NA,nlelị,disgust,0.523
mistress,nne ukwu,NA,nne ukwu,disgust,0.523
disgraced,ihere,NA,ihere,disgust,0.523
intolerance,ekweghị ibe nọrọ,NA,ekweghị ibe nọrọ,disgust,0.523
disparaging,na -akparị,NA,na -akparị,disgust,0.523
avarice,ịkpa oke,NA,ịkpa oke,disgust,0.523
grim,ihe ojoo,ihe ọjọọ,ihe ọjọọ,disgust,0.516
remains,foduru,fọdụrụ,fọdụrụ,disgust,0.516
cringe,egwu egwu,NA,egwu egwu,disgust,0.516
daemon,daemon,ekwensu,ekwensu,disgust,0.516
mite,mite,ndụmọdụ,ndụmọdụ,disgust,0.516
vulture,udele,NA,udele,disgust,0.516
stink,isi ísì,NA,isi ísì,disgust,0.516
rob,izu ohi,NA,izu ohi,disgust,0.516
sump,sump,sọmpụ,sọmpụ,disgust,0.516
degrade,weda ala,NA,weda ala,disgust,0.516
defraud,wayo,NA,wayo,disgust,0.516
betray,arara nye,NA,arara nye,disgust,0.516
deplorable,ihe ojoo,ihe ọjọọ,ihe ọjọọ,disgust,0.516
convict,ikpe,NA,ikpe,disgust,0.516
dishonor,nlelị,NA,nlelị,disgust,0.516
eradication,mkpochapu,NA,mkpochapu,disgust,0.516
gutter,gootu,NA,gootu,disgust,0.516
tortious,na -ata ahụhụ,NA,na -ata ahụhụ,disgust,0.516
sham,ihere,NA,ihere,disgust,0.509
delirium,delirium,dilirọịm,dilirọịm,disgust,0.508
worthless,abaghị uru,NA,abaghị uru,disgust,0.508
rejection,ojuju,ọjụjụ,ọjụjụ,disgust,0.508
dreadfully,dị egwu,NA,dị egwu,disgust,0.508
prisoner,onye nga,NA,onye nga,disgust,0.508
glut,iri nri,NA,iri nri,disgust,0.508
pest,pesti,NA,pesti,disgust,0.508
disaster,ọdachi,NA,ọdachi,disgust,0.508
resentment,iwe,NA,iwe,disgust,0.508
smelling,na -esi isi,NA,na -esi isi,disgust,0.508
idiocy,nzuzu,NA,nzuzu,disgust,0.508
belittle,iweda ala,NA,iweda ala,disgust,0.508
distress,nsogbu,NA,nsogbu,disgust,0.508
schizophrenia,isi mgbaka,NA,isi mgbaka,disgust,0.508
distasteful,na -akpasu iwe,NA,na -akpasu iwe,disgust,0.508
bombed,bọmbụ,NA,bọmbụ,disgust,0.508
blob,blob,ntụpọ,ntụpọ,disgust,0.508
crude,dị njọ,NA,dị njọ,disgust,0.508
incurable,enweghi ngwọta,NA,enweghi ngwọta,disgust,0.508
cheat,igwu wayo,NA,igwu wayo,disgust,0.508
endemic,juru ebe nile,NA,juru ebe nile,disgust,0.508
impurity,adịghị ọcha,NA,adịghị ọcha,disgust,0.5
greed,anyaukwu,NA,anyaukwu,disgust,0.5
mire,apịtị,NA,apịtị,disgust,0.5
duress,duress,ọnọdụ,ọnọdụ,disgust,0.5
bitterness,ilu,NA,ilu,disgust,0.5
blight,ntụpọ,NA,ntụpọ,disgust,0.5
dirt,unyi,NA,unyi,disgust,0.5
banish,chụpụ,NA,chụpụ,disgust,0.5
offense,mmejọ,NA,mmejọ,disgust,0.5
bribery,iri ngarị,NA,iri ngarị,disgust,0.5
tirade,tirade,iwe,iwe,disgust,0.5
polemic,okwu mkparị,NA,okwu mkparị,disgust,0.5
jealousy,ekworo,NA,ekworo,disgust,0.5
derision,ịkwa emo,NA,ịkwa emo,disgust,0.5
screaming,iti mkpu,NA,iti mkpu,disgust,0.5
shackle,nkpa olu,NA,nkpa olu,disgust,0.5
flagrant,dị nkọ,NA,dị nkọ,disgust,0.5
theft,izu ohi,NA,izu ohi,disgust,0.5
goblin,goblin,gọblin,gọblin,disgust,0.5
idolatry,ikpere arụsị,NA,ikpere arụsị,disgust,0.5
malign,okwu ojoo,okwu ọjọọ,okwu ọjọọ,disgust,0.492
recession,nlaazu,NA,nlaazu,disgust,0.492
gorge,ọzara,NA,ọzara,disgust,0.492
disreputable,enweghị nkwanye ùgwù,NA,enweghị nkwanye ùgwù,disgust,0.492
idiot,onye iberibe,NA,onye iberibe,disgust,0.492
robber,onye ohi,NA,onye ohi,disgust,0.492
wreck,mkpọka,NA,mkpọka,disgust,0.492
boil,obụpde,NA,obụpde,disgust,0.492
squirm,ịma jijiji,NA,ịma jijiji,disgust,0.492
leer,lera,NA,lera,disgust,0.492
ill,na -arịa ọrịa,NA,na -arịa ọrịa,disgust,0.492
unconscionable,enweghị mgbagha,NA,enweghị mgbagha,disgust,0.492
possessed,nwere,NA,nwere,disgust,0.484
mess,ọgbaghara,NA,ọgbaghara,disgust,0.484
stain,unyi,NA,unyi,disgust,0.484
occult,anwansi,NA,anwansi,disgust,0.484
wasteful,imefusị ihe,NA,imefusị ihe,disgust,0.484
affliction,nsogbu,NA,nsogbu,disgust,0.484
mutiny,mpako,NA,mpako,disgust,0.484
nappy,nappy,uwe,uwe,disgust,0.484
servile,servile,ohu,ohu,disgust,0.484
offender,onye mejọrọ,NA,onye mejọrọ,disgust,0.484
subjugation,ido onwe onye n'okpuru,NA,ido onwe onye n'okpuru,disgust,0.484
mad,ara,NA,ara,disgust,0.484
raging,na -ewe iwe,NA,na -ewe iwe,disgust,0.484
contempt,nlelị,NA,nlelị,disgust,0.484
animosity,ibu iro,NA,ibu iro,disgust,0.484
contraband,iwu iwu,ahịa iwu,ahịa iwu,disgust,0.484
disrespectful,enweghị nkwanye ùgwù,NA,enweghị nkwanye ùgwù,disgust,0.484
unbearable,anagideghi,NA,anagideghi,disgust,0.484
snarl,snara,NA,snara,disgust,0.484
inexcusable,enweghị mgbaghara,NA,enweghị mgbaghara,disgust,0.484
defamation,nkwutọ,NA,nkwutọ,disgust,0.484
aversation,mmegide,NA,mmegide,disgust,0.484
tramp,tramp,ibugo ọnụ ihe,ibugo ọnụ ihe,disgust,0.484
nepotism,onye iro,NA,onye iro,disgust,0.484
illegality,mmebi iwu,NA,mmebi iwu,disgust,0.477
mockery,ịkwa emo,NA,ịkwa emo,disgust,0.477
uncaring,enweghị mmasị,NA,enweghị mmasị,disgust,0.477
dismal,dị njọ,NA,dị njọ,disgust,0.477
immorality,omume rụrụ arụ,NA,omume rụrụ arụ,disgust,0.477
palsy,nkwarụ,NA,nkwarụ,disgust,0.477
unpleasant,adighi nma,NA,adighi nma,disgust,0.477
suppression,mbibi,NA,mbibi,disgust,0.477
antagonistic,na -emegide,NA,na -emegide,disgust,0.477
criminal,onye omekome,ekperima,ekperima,disgust,0.477
pathetic,ọmịiko,NA,ọmịiko,disgust,0.477
mocking,ịkwa emo,NA,ịkwa emo,disgust,0.469
repellent,ọgwụ ọchụ,NA,ọgwụ ọchụ,disgust,0.469
aggravation,njo,NA,njo,disgust,0.469
furious,na -ewe oke iwe,NA,na -ewe oke iwe,disgust,0.469
livid,livid,ọcha,ọcha,disgust,0.469
wallow,wollow,ịtụgharị,ịtụgharị,disgust,0.469
grating,e ji kpachie oghere,NA,e ji kpachie oghere,disgust,0.469
banishment,nchụpụ,NA,nchụpụ,disgust,0.469
cough,ụkwara,NA,ụkwara,disgust,0.469
perspiration,ajirija,NA,ajirija,disgust,0.469
poverty,ịda ogbenye,NA,ịda ogbenye,disgust,0.469
angry,were iwe,NA,were iwe,disgust,0.469
outrage,iwe,NA,iwe,disgust,0.469
shoddy,shoddy,ihe adịghị mma,ihe adịghị mma,disgust,0.469
banshee,banshee,mmụọ,mmụọ,disgust,0.469
arrogant,mpako,NA,mpako,disgust,0.469
fraudulent,wayo,NA,wayo,disgust,0.461
spider,ududo,NA,ududo,disgust,0.461
muddy,apịtị,NA,apịtị,disgust,0.461
scar,iberibe,apa,apa,disgust,0.461
spurious,dị egwu,NA,dị egwu,disgust,0.461
plunder,kwakọrọ ihe,NA,kwakọrọ ihe,disgust,0.461
prick,prick,mmetọ,mmetọ,disgust,0.461
recklessness,akpachapụghị anya,NA,akpachapụghị anya,disgust,0.461
deceive,nduhie,NA,nduhie,disgust,0.461
distorted,agbagọ,NA,agbagọ,disgust,0.461
fool,onye nzuzu,NA,onye nzuzu,disgust,0.461
quack,quack,kwakị,kwakị,disgust,0.461
perdition,mbibi,NA,mbibi,disgust,0.461
insulting,mkparị,NA,mkparị,disgust,0.461
unjustifiable,enweghi ezi omume,NA,enweghi ezi omume,disgust,0.461
deplore,inwe mwute,NA,inwe mwute,disgust,0.461
dishonest,emeghị ihe n'eziokwu,NA,emeghị ihe n'eziokwu,disgust,0.453
aphid,aphid,ahụhụ,ahụhụ,disgust,0.453
bane,nsogbu,ịbụ ọnụ,ịbụ ọnụ,disgust,0.453
cur,cur,nkịta,nkịta,disgust,0.453
dire,dire,ịdọ aka na ntị,ịdọ aka na ntị,disgust,0.453
antipathy,antipathy,iwe,iwe,disgust,0.453
disingenuous,enweghị mmasị,NA,enweghị mmasị,disgust,0.453
stigma,ihere,NA,ihere,disgust,0.453
disparage,nlelị,NA,nlelị,disgust,0.453
unthinkable,ihe a na -apụghị ichetụ n'echiche,NA,ihe a na -apụghị ichetụ n'echiche,disgust,0.453
indignation,iwe,NA,iwe,disgust,0.453
alienate,kewapụ,NA,kewapụ,disgust,0.453
elimination,mkpochapu,NA,mkpochapu,disgust,0.453
eschew,zere,NA,zere,disgust,0.453
selfish,ịchọ ọdịmma onwe onye,NA,ịchọ ọdịmma onwe onye,disgust,0.453
lie,ugha,NA,ugha,disgust,0.445
caries,caries,mmebi,mmebi,disgust,0.445
opium,opium,ọgwụ,ọgwụ,disgust,0.445
recalcitrant,recalcitrant,isi ike,isi ike,disgust,0.445
smell,isi,NA,isi,disgust,0.445
pious,nsọpụrụ,NA,nsọpụrụ,disgust,0.445
bankruptcy,odida,ọdịda,ọdịda,disgust,0.445
iniquity,ajọ omume,NA,ajọ omume,disgust,0.445
egotistical,onye anyaukwu,NA,onye anyaukwu,disgust,0.445
vacuous,efu,NA,efu,disgust,0.445
piles,ikpo,NA,ikpo,disgust,0.445
mosquito,anwụnta,NA,anwụnta,disgust,0.445
despair,obi nkoropụ,NA,obi nkoropụ,disgust,0.445
garish,garish,ọnụ ala,ọnụ ala,disgust,0.445
wasted,imefusị,NA,imefusị,disgust,0.445
obnoxious,na -asọ oyi,NA,na -asọ oyi,disgust,0.438
homeless,enweghị ebe obibi,NA,enweghị ebe obibi,disgust,0.438
scream,tie mkpu,NA,tie mkpu,disgust,0.438
abnormal,ihe na -adịghị mma,NA,ihe na -adịghị mma,disgust,0.438
ashamed,ihere,NA,ihere,disgust,0.438
abject,mkparị,NA,mkparị,disgust,0.438
sticky,nnyapade,NA,nnyapade,disgust,0.438
hopelessness,enweghị olileanya,NA,enweghị olileanya,disgust,0.438
inmate,onye nga,NA,onye nga,disgust,0.438
shun,zere,NA,zere,disgust,0.438
hog,ezi,NA,ezi,disgust,0.438
aversion,ịkpọasị,NA,ịkpọasị,disgust,0.438
alien,ọbịa,NA,ọbịa,disgust,0.438
cursing,ọbụbụ ọnụ,NA,ọbụbụ ọnụ,disgust,0.43
debris,mpekere,NA,mpekere,disgust,0.43
undesirable,ekwesighi,NA,ekwesighi,disgust,0.43
falsity,okwu ugha,NA,okwu ugha,disgust,0.43
adverse,oghom,ọghọm,ọghọm,disgust,0.43
trickery,aghụghọ,NA,aghụghọ,disgust,0.43
separatist,nkewa,NA,nkewa,disgust,0.43
illegal,iwu akwadoghị,NA,iwu akwadoghị,disgust,0.43
incredulous,ekweghị ekwe,NA,ekweghị ekwe,disgust,0.43
callous,obi ọjọọ,NA,obi ọjọọ,disgust,0.43
denounce,ịkatọ,NA,ịkatọ,disgust,0.43
witch,amoosu,NA,amoosu,disgust,0.43
creature,ihe okike,NA,ihe okike,disgust,0.43
defiance,nnupu isi,NA,nnupu isi,disgust,0.43
pall,pall,ike gwụrụ,ike gwụrụ,disgust,0.43
shameless,ihere,NA,ihere,disgust,0.43
curse,ọbụbụ ọnụ,NA,ọbụbụ ọnụ,disgust,0.43
reflux,reflux,na ehi ehi,na ehi ehi,disgust,0.43
lusty,mara mma,NA,mara mma,disgust,0.43
mistrust,enweghị ntụkwasị obi,NA,enweghị ntụkwasị obi,disgust,0.422
socialist,onye na -elekọta mmadụ,NA,onye na -elekọta mmadụ,disgust,0.422
impure,adịghị ọcha,NA,adịghị ọcha,disgust,0.422
pompous,dị mpako,NA,dị mpako,disgust,0.422
contentious,na -ese okwu,NA,na -ese okwu,disgust,0.422
bum,mma,NA,mma,disgust,0.422
collapse,ida,ịda,ịda,disgust,0.422
swarm,njupụta,NA,njupụta,disgust,0.422
offend,mejọọ,NA,mejọọ,disgust,0.422
hairy,keajiaji,NA,keajiaji,disgust,0.422
tasteless,enweghi uto,enweghị ụtọ,enweghị ụtọ,disgust,0.422
carelessness,akpachapụghị anya,NA,akpachapụghị anya,disgust,0.422
gush,gush,ịwepụ,ịwepụ,disgust,0.422
delinquent,onye isi ike,NA,onye isi ike,disgust,0.422
ferocious,dị egwu,NA,dị egwu,disgust,0.422
infantile,na -amụ nwa,NA,na -amụ nwa,disgust,0.422
wasting,imefusị,NA,imefusị,disgust,0.422
affront,mkparị,NA,mkparị,disgust,0.422
nicotine,nicotine,nikotin,nikotin,disgust,0.422
slush,iwepụ,NA,iwepụ,disgust,0.422
bovine,bovine,ehi,ehi,disgust,0.422
denunciation,nkatọ,NA,nkatọ,disgust,0.422
idiotic,onye nzuzu,NA,onye nzuzu,disgust,0.422
hypertrophy,ọrịa hypertrophy,ibu,ibu,disgust,0.422
untidy,edozighi,NA,edozighi,disgust,0.422
tarnish,tarnish,imebi,imebi,disgust,0.422
ammonia,amonia,NA,amonia,disgust,0.422
badness,ihe ọjọọ,NA,ihe ọjọọ,disgust,0.422
vegetative,ahịhịa,NA,ahịhịa,disgust,0.414
unfavorable,adịghị mma,NA,adịghị mma,disgust,0.414
neglected,eleghara anya,NA,eleghara anya,disgust,0.414
drivel,drivel,ahịhịa,ahịhịa,disgust,0.414
vampire,vampire,ọnwụ ọbara,ọnwụ ọbara,disgust,0.414
illegitimate,iwu akwadoghị,NA,iwu akwadoghị,disgust,0.414
litigious,onye ịgba akwụkwọ,NA,onye ịgba akwụkwọ,disgust,0.414
socialism,socialism,ịgbakọọtụ,ịgbakọọtụ,disgust,0.414
displacency,nkwụsị,NA,nkwụsị,disgust,0.414
sour,gbara ụka,NA,gbara ụka,disgust,0.414
murky,anwuru,anwụrụ,anwụrụ,disgust,0.414
dishonesty,emeghị ihe n'eziokwu,NA,emeghị ihe n'eziokwu,disgust,0.414
disobey,inupụrụ isi,NA,inupụrụ isi,disgust,0.414
repel,ichughachiazu,NA,ichughachiazu,disgust,0.406
ignorant,amaghi ihe,NA,amaghi ihe,disgust,0.406
unkind,obi ojoo,obi ọjọọ,obi ọjọọ,disgust,0.406
bogus,ụgha,NA,ụgha,disgust,0.406
displeasure,iwe,NA,iwe,disgust,0.406
prosecution,ikpe,NA,ikpe,disgust,0.406
ungrateful,ndị na -enweghị ekele,NA,ndị na -enweghị ekele,disgust,0.406
unlawful,iwu akwadoghị,NA,iwu akwadoghị,disgust,0.406
shoplifting,ntụtụ,NA,ntụtụ,disgust,0.406
phony,egwu,NA,egwu,disgust,0.406
discontinuity,nkwụsị,NA,nkwụsị,disgust,0.406
outcast,onye ajuru aju,onye ajụrụ ajụ,onye ajụrụ ajụ,disgust,0.406
falsify,ghagha ụgha,ụgha,ụgha,disgust,0.406
wrongdoing,ime ihe ọjọọ,NA,ime ihe ọjọọ,disgust,0.406
dislike,enweghị mmasị,NA,enweghị mmasị,disgust,0.406
disgruntled,ewe iwe,NA,ewe iwe,disgust,0.406
recidivism,recidivism,ịda iwu,ịda iwu,disgust,0.406
crushing,na -etipịa,NA,na -etipịa,disgust,0.398
woe,ahụhụ,NA,ahụhụ,disgust,0.398
worsening,na -akawanye njọ,NA,na -akawanye njọ,disgust,0.398
disdain,nleda anya,NA,nleda anya,disgust,0.398
unruly,adighi ike,NA,adighi ike,disgust,0.398
unnatural,na -ekwekọghị n'okike,NA,na -ekwekọghị n'okike,disgust,0.398
paucity,adịghị ike,NA,adịghị ike,disgust,0.398
rigor,rigor,ekweghị ekwe,ekweghị ekwe,disgust,0.398
senseless,nzuzu,NA,nzuzu,disgust,0.398
amphetamines,amphetamines,emfetamini,emfetamini,disgust,0.398
subvert,ịgbaghari,NA,ịgbaghari,disgust,0.398
stingy,ntamu,enweghị aka ịnye,enweghị aka ịnye,disgust,0.398
loon,loon,onye na-agụpụta mmadụ na mmiri,onye na-agụpụta mmadụ na mmiri,disgust,0.398
averse,asị,NA,asị,disgust,0.398
failure,odida,ọdịda,ọdịda,disgust,0.398
lick,rie,NA,rie,disgust,0.398
woefully,ahụhụ,NA,ahụhụ,disgust,0.398
insult,mkparị,NA,mkparị,disgust,0.393
expel,chụpụ,NA,chụpụ,disgust,0.391
scorpion,akpị,NA,akpị,disgust,0.391
diatribe,diatribe,ịjụ,ịjụ,disgust,0.391
averseness,ọgba aghara,NA,ọgba aghara,disgust,0.391
punishment,ntaramahụhụ,NA,ntaramahụhụ,disgust,0.391
farcical,nke dị nsọ,NA,nke dị nsọ,disgust,0.391
critter,nkatọ,NA,nkatọ,disgust,0.391
damage,mmebi,NA,mmebi,disgust,0.391
hardened,obi tara mmiri,NA,obi tara mmiri,disgust,0.391
muff,muf,mọfụ,mọfụ,disgust,0.391
bad,ọjọọ,NA,ọjọọ,disgust,0.391
antisocial,onye na -emegide mmadụ,NA,onye na -emegide mmadụ,disgust,0.391
punished,tara ahụhụ,NA,tara ahụhụ,disgust,0.391
disrelish,nleda anya,NA,nleda anya,disgust,0.391
presumptuous,nganga,NA,nganga,disgust,0.383
divorce,ịgba alụkwaghịm,NA,ịgba alụkwaghịm,disgust,0.383
teeming,na -agwụ ike,NA,na -agwụ ike,disgust,0.383
shabby,ihe nzuzu,NA,ihe nzuzu,disgust,0.383
sacrifices,àjà,NA,àjà,disgust,0.383
guilt,ikpe ọmụma,NA,ikpe ọmụma,disgust,0.383
illiterate,amaghi akwukwo,amaghị akwụkwọ,amaghị akwụkwọ,disgust,0.383
orc,orc,ekere,ekere,disgust,0.383
disappoint,ndakpọ olileanya,NA,ndakpọ olileanya,disgust,0.383
hypocritical,ihu abụọ,NA,ihu abụọ,disgust,0.383
fulsome,zuru oke,NA,zuru oke,disgust,0.383
fugitive,onye gbara oso,onye gbara ọsọ,onye gbara ọsọ,disgust,0.383
plagiarism,ịkwa iko,izu ihe,izu ihe,disgust,0.383
discord,esemokwu,NA,esemokwu,disgust,0.383
surly,nzuzu,jọrọ njọ,jọrọ njọ,disgust,0.383
irrational,enweghị uche,NA,enweghị uche,disgust,0.383
