word,machine_translation,human_translation,machine_translation_updated,emotion,emotion_intensity_score
prostitute,karuwa,NA,karuwa,disgust,0.586
unclean,marar tsarki,NA,marar tsarki,disgust,0.586
pornography,labarin batsa,NA,labarin batsa,disgust,0.586
conspirator,makirci,NA,makirci,disgust,0.578
humiliating,wulakanci,wulaƙanci,wulaƙanci,disgust,0.578
ruinous,lalata,NA,lalata,disgust,0.578
squeamish,kururuwa,NA,kururuwa,disgust,0.578
retard,jinkiri,NA,jinkiri,disgust,0.578
larceny,zalunci,NA,zalunci,disgust,0.578
hypocrite,munafuki,NA,munafuki,disgust,0.578
offensive,m,na laifi,na laifi,disgust,0.578
expulsion,fitarwa,NA,fitarwa,disgust,0.578
flea,ƙuma,NA,ƙuma,disgust,0.578
rash,kurji,ƙurji,ƙurji,disgust,0.578
unfaithful,marasa aminci,NA,marasa aminci,disgust,0.578
fiend,fiend,aljani,aljani,disgust,0.578
sick,rashin lafiya,NA,rashin lafiya,disgust,0.578
mangle,mangle,lalatawa,lalatawa,disgust,0.578
debauchery,lalata,NA,lalata,disgust,0.578
quagmire,girgiza kai,NA,girgiza kai,disgust,0.578
serpent,maciji,NA,maciji,disgust,0.57
oppress,zalunci,NA,zalunci,disgust,0.57
treacherous,mayaudari,NA,mayaudari,disgust,0.57
bastard,banza,NA,banza,disgust,0.57
devastating,m,mai matuƙar lalacewa,mai matuƙar lalacewa,disgust,0.57
spit,tofa,NA,tofa,disgust,0.57
dank,dank,sanyi marar daɗi,sanyi marar daɗi,disgust,0.57
dogsick,kukan karnuka,NA,kukan karnuka,disgust,0.57
messy,m,rashin tsabta,rashin tsabta,disgust,0.57
swamp,fadama,NA,fadama,disgust,0.57
flog,bulala,NA,bulala,disgust,0.57
despise,raina,NA,raina,disgust,0.57
egregious,m,mara kyau sosai,mara kyau sosai,disgust,0.57
sloppy,m,rashin kulawa,rashin kulawa,disgust,0.562
ruthless,marasa tausayi,NA,marasa tausayi,disgust,0.562
scoundrel,dan iska,ɗan iska,ɗan iska,disgust,0.562
sordid,m,mara kyau,mara kyau,disgust,0.562
alcoholism,shaye -shaye,NA,shaye -shaye,disgust,0.562
sinning,yin zunubi,NA,yin zunubi,disgust,0.562
harlot,karuwa,NA,karuwa,disgust,0.562
insanity,hauka,NA,hauka,disgust,0.562
awful,m,marar daɗi ƙwarai,marar daɗi ƙwarai,disgust,0.562
harmful,mai cutarwa,NA,mai cutarwa,disgust,0.562
enemy,abokin gaba,NA,abokin gaba,disgust,0.562
tyrannical,azzalumai,NA,azzalumai,disgust,0.562
stealing,sata,NA,sata,disgust,0.562
humiliation,wulakanci,wulaƙanci,wulaƙanci,disgust,0.562
terrible,m,mummuna,mummuna,disgust,0.562
snake,maciji,NA,maciji,disgust,0.562
loo,loo,shadda,shadda,disgust,0.562
indecent,m,rashin mutunci,rashin mutunci,disgust,0.562
arsenic,arsenic,kumburin hannu,kumburin hannu,disgust,0.555
insufferable,rashin iyawa,NA,rashin iyawa,disgust,0.555
coward,matsoraci,NA,matsoraci,disgust,0.555
atrophy,atrophy,motsewar jiki,motsewar jiki,disgust,0.555
slayer,mai kisan kai,NA,mai kisan kai,disgust,0.555
segregate,ware,NA,ware,disgust,0.555
odious,m,marar daɗi sosai,marar daɗi sosai,disgust,0.555
flabby,flabby,gurun fata,gurun fata,disgust,0.555
beastly,dabbanci,NA,dabbanci,disgust,0.555
threatening,barazana,NA,barazana,disgust,0.555
robbery,fashi,NA,fashi,disgust,0.555
ridicule,ba'a,NA,ba'a,disgust,0.555
distaste,m,rashin jin daɗi,rashin jin daɗi,disgust,0.555
wickedness,mugunta,NA,mugunta,disgust,0.555
bloody,na jini,NA,na jini,disgust,0.555
unattractive,maras kyau,NA,maras kyau,disgust,0.555
collusion,hada baki,haɗa baki,haɗa baki,disgust,0.555
varicella,varicella,ƙarambau,ƙarambau,disgust,0.555
discriminating,nuna bambanci,NA,nuna bambanci,disgust,0.555
attacking,kai hari,dodo,dodo,disgust,0.547
vesicular,vesicular,ƙyasbi,ƙyasbi,disgust,0.547
anathema,tsinema,NA,tsinema,disgust,0.547
malevolent,mugu,NA,mugu,disgust,0.547
thief,barawo,ɓarawo,ɓarawo,disgust,0.547
pillage,sacewa,NA,sacewa,disgust,0.547
purgatory,purgatory,azabtarwa,azabtarwa,disgust,0.547
burglar,ɓarawo,NA,ɓarawo,disgust,0.547
deleterious,m,mai lalatarwa,mai lalatarwa,disgust,0.547
coercion,tilastawa,NA,tilastawa,disgust,0.547
suffocating,numfashi,NA,numfashi,disgust,0.547
bitterly,m,mai ɗaci,mai ɗaci,disgust,0.547
slur,slur,maganar wulaƙanci,maganar wulaƙanci,disgust,0.547
miserable,abin bakin ciki,NA,abin bakin ciki,disgust,0.547
condemnation,hukunci,NA,hukunci,disgust,0.547
sty,salo,NA,salo,disgust,0.547
drunken,mashayi,NA,mashayi,disgust,0.539
liar,makaryaci,maƙaryaci,maƙaryaci,disgust,0.539
jealous,mai kishi,NA,mai kishi,disgust,0.539
thrash,bugawa,NA,bugawa,disgust,0.539
sloth,rashin hankali,NA,rashin hankali,disgust,0.539
infidelity,kafirci,NA,kafirci,disgust,0.539
pig,alade,NA,alade,disgust,0.539
greedy,mai kwadayi,mai kawaɗayi,mai kawaɗayi,disgust,0.539
repudiation,kin amincewa,ƙin amincewa,ƙin amincewa,disgust,0.539
repellant,m,mai korewa,mai korewa,disgust,0.539
fatty,m,mai kitse,mai kitse,disgust,0.539
disgrace,wulakanci,wulaƙanci,wulaƙanci,disgust,0.539
imprisoned,daure,NA,daure,disgust,0.539
gob,gob,dunƙulewa,dunƙulewa,disgust,0.539
sneer,zagi,NA,zagi,disgust,0.539
shame,kunya,NA,kunya,disgust,0.539
lethal,m,mai haifar da kisa,mai haifar da kisa,disgust,0.536
ruined,lalace,NA,lalace,disgust,0.531
neurotic,neurotic,mai saurin damuwa,mai saurin damuwa,disgust,0.531
smuggler,mai fasa -kwauri,NA,mai fasa -kwauri,disgust,0.531
destructive,mai halakarwa,NA,mai halakarwa,disgust,0.531
blemish,lahani,NA,lahani,disgust,0.531
hanging,rataye,NA,rataye,disgust,0.531
intrusive,mai kutsawa,NA,mai kutsawa,disgust,0.531
withered,ya bushe,NA,ya bushe,disgust,0.531
blasphemous,sabo,saɓo,saɓo,disgust,0.531
lying,ƙarya,NA,ƙarya,disgust,0.531
painful,mai zafi,NA,mai zafi,disgust,0.531
hydrocephalus,hydrocephalus,kumburin kai,kumburin kai,disgust,0.531
aberration,ɓarna,NA,ɓarna,disgust,0.531
condescension,ƙasƙantar da kai,NA,ƙasƙantar da kai,disgust,0.531
intolerant,rashin haƙuri,NA,rashin haƙuri,disgust,0.531
burnt,konewa,ƙonewa,ƙonewa,disgust,0.531
disintegrate,wargajewa,NA,wargajewa,disgust,0.531
brawl,faɗa,NA,faɗa,disgust,0.531
travesty,mugu,NA,mugu,disgust,0.531
accusation,zargi,NA,zargi,disgust,0.523
rubbish,datti,NA,datti,disgust,0.523
blighted,blighted,mummunan tasiri,mummunan tasiri,disgust,0.523
incarceration,ɗaurin kurkuku,NA,ɗaurin kurkuku,disgust,0.523
derogation,wulakanci,wulaƙanci,wulaƙanci,disgust,0.523
mistress,uwar gida,NA,uwar gida,disgust,0.523
disgraced,wulakanci,wulaƙanci,wulaƙanci,disgust,0.523
intolerance,rashin haƙuri,NA,rashin haƙuri,disgust,0.523
disparaging,wulakanci,wulaƙanci,wulaƙanci,disgust,0.523
avarice,son zuciya,NA,son zuciya,disgust,0.523
grim,m,tsanani/duhu,tsanani/duhu,disgust,0.516
remains,ya rage,NA,ya rage,disgust,0.516
cringe,wulakanci,wulaƙanci,wulaƙanci,disgust,0.516
daemon,aljannu,NA,aljannu,disgust,0.516
mite,mite,kaska,kaska,disgust,0.516
vulture,ungulu,NA,ungulu,disgust,0.516
stink,wari,NA,wari,disgust,0.516
rob,yi fashi,NA,yi fashi,disgust,0.516
sump,zufa,NA,zufa,disgust,0.516
degrade,kaskantar da kai,ƙasƙantar da kai,ƙasƙantar da kai,disgust,0.516
defraud,zamba,NA,zamba,disgust,0.516
betray,cin amana,NA,cin amana,disgust,0.516
deplorable,abin ƙyama,NA,abin ƙyama,disgust,0.516
convict,mai laifi,NA,mai laifi,disgust,0.516
dishonor,rashin mutunci,NA,rashin mutunci,disgust,0.516
eradication,kawarwa,NA,kawarwa,disgust,0.516
gutter,gutter,kwatami,kwatami,disgust,0.516
tortious,azaba,NA,azaba,disgust,0.516
sham,kunya,NA,kunya,disgust,0.509
delirium,hauka,NA,hauka,disgust,0.508
worthless,banza,NA,banza,disgust,0.508
rejection,kin amincewa,ƙin amincewa,ƙin amincewa,disgust,0.508
dreadfully,mai ban tsoro,NA,mai ban tsoro,disgust,0.508
prisoner,fursuna,NA,fursuna,disgust,0.508
glut,gurasa,NA,gurasa,disgust,0.508
pest,kwaro,ƙwaro,ƙwaro,disgust,0.508
disaster,bala'i,NA,bala'i,disgust,0.508
resentment,bacin rai,ɓacin rai,ɓacin rai,disgust,0.508
smelling,wari,NA,wari,disgust,0.508
idiocy,wawa,NA,wawa,disgust,0.508
belittle,ƙasƙanci,NA,ƙasƙanci,disgust,0.508
distress,damuwa,NA,damuwa,disgust,0.508
schizophrenia,schizophrenia,matsalar ƙwaƙwalwa,matsalar ƙwaƙwalwa,disgust,0.508
distasteful,m,haifar da ƙyama,haifar da ƙyama,disgust,0.508
bombed,bam,an tayar da bam,an tayar da bam,disgust,0.508
blob,toshe,NA,toshe,disgust,0.508
crude,danye,ɗanye,ɗanye,disgust,0.508
incurable,maras magani,NA,maras magani,disgust,0.508
cheat,yaudara,NA,yaudara,disgust,0.508
endemic,na kowa,NA,na kowa,disgust,0.508
impurity,najasa,NA,najasa,disgust,0.5
impeach,tsigewa,NA,tsigewa,disgust,0.5
greed,kwadayi,kwaɗayi,kwaɗayi,disgust,0.5
mire,mikiya,NA,mikiya,disgust,0.5
duress,tilastawa,NA,tilastawa,disgust,0.5
bitterness,daci,ɗaci,ɗaci,disgust,0.5
blight,cuta,NA,cuta,disgust,0.5
dirt,datti,NA,datti,disgust,0.5
banish,kore,NA,kore,disgust,0.5
offense,laifi,NA,laifi,disgust,0.5
bribery,cin hanci,NA,cin hanci,disgust,0.5
tirade,tirade,suka,suka,disgust,0.5
polemic,m,raddi,raddi,disgust,0.5
jealousy,kishi,NA,kishi,disgust,0.5
derision,ba'a,NA,ba'a,disgust,0.5
screaming,ihu,NA,ihu,disgust,0.5
taboo,haramun,NA,haramun,disgust,0.5
shackle,dauri,ɗauri,ɗauri,disgust,0.5
flagrant,m,aikin rashin ɗa'a,aikin rashin ɗa'a,disgust,0.5
theft,sata,NA,sata,disgust,0.5
idolatry,bautar gumaka,NA,bautar gumaka,disgust,0.5
malign,zagi,NA,zagi,disgust,0.492
recession,koma bayan tattalin arziki,NA,koma bayan tattalin arziki,disgust,0.492
gorge,kwazazzabo,NA,kwazazzabo,disgust,0.492
disreputable,mara mutunci,NA,mara mutunci,disgust,0.492
idiot,wawa,NA,wawa,disgust,0.492
robber,ɗan fashi,NA,ɗan fashi,disgust,0.492
wreck,rushewa,NA,rushewa,disgust,0.492
boil,tafasa,NA,tafasa,disgust,0.492
squirm,kumbura,NA,kumbura,disgust,0.492
leer,leer,kallo marar daɗi,kallo marar daɗi,disgust,0.492
ill,rashin lafiya,NA,rashin lafiya,disgust,0.492
unconscionable,maras tunani,NA,maras tunani,disgust,0.492
possessed,mallaki,NA,mallaki,disgust,0.484
mess,rikici,NA,rikici,disgust,0.484
stain,tabo,NA,tabo,disgust,0.484
occult,sihiri,NA,sihiri,disgust,0.484
wasteful,m,almubazzaranci,almubazzaranci,disgust,0.484
affliction,wahala,NA,wahala,disgust,0.484
mutiny,tawaye,NA,tawaye,disgust,0.484
nappy,nappy,ɓunzugu,ɓunzugu,disgust,0.484
servile,hidima,NA,hidima,disgust,0.484
offender,mai laifi,NA,mai laifi,disgust,0.484
subjugation,subjugation,mallakar dole,mallakar dole,disgust,0.484
mad,mahaukaci,NA,mahaukaci,disgust,0.484
raging,fushi,NA,fushi,disgust,0.484
contempt,raini,NA,raini,disgust,0.484
animosity,ƙiyayya,NA,ƙiyayya,disgust,0.484
contraband,haramtattun kayayyaki,NA,haramtattun kayayyaki,disgust,0.484
disrespectful,rashin mutunci,NA,rashin mutunci,disgust,0.484
unbearable,wanda ba za a iya jurewa ba,NA,wanda ba za a iya jurewa ba,disgust,0.484
snarl,kumbura,NA,kumbura,disgust,0.484
inexcusable,uzuri,NA,uzuri,disgust,0.484
defamation,ɓata suna,NA,ɓata suna,disgust,0.484
aversation,kiyayya,NA,kiyayya,disgust,0.484
tramp,tarko,NA,tarko,disgust,0.484
nepotism,son zuciya,NA,son zuciya,disgust,0.484
illegality,rashin bin doka,NA,rashin bin doka,disgust,0.477
mockery,izgili,NA,izgili,disgust,0.477
uncaring,rashin kulawa,NA,rashin kulawa,disgust,0.477
dismal,m,mai haifar da ɓacin rai,mai haifar da ɓacin rai,disgust,0.477
immorality,lalata,NA,lalata,disgust,0.477
palsy,gurgunta,NA,gurgunta,disgust,0.477
unpleasant,m,marar daɗi,marar daɗi,disgust,0.477
suppression,danniya,NA,danniya,disgust,0.477
antagonistic,mai adawa,NA,mai adawa,disgust,0.477
criminal,mai laifi,NA,mai laifi,disgust,0.477
pathetic,abin tausayi,NA,abin tausayi,disgust,0.477
mocking,izgili,NA,izgili,disgust,0.469
repellent,m,mai korewa,mai korewa,disgust,0.469
aggravation,tsanantawa,NA,tsanantawa,disgust,0.469
furious,fushi,NA,fushi,disgust,0.469
livid,livid,a fusace,a fusace,disgust,0.469
wallow,wallow,shiga turɓaya,shiga turɓaya,disgust,0.469
grating,grating,sauti mai tsauri,sauti mai tsauri,disgust,0.469
banishment,korewa,NA,korewa,disgust,0.469
cough,tari,NA,tari,disgust,0.469
perspiration,gumi,NA,gumi,disgust,0.469
poverty,talauci,NA,talauci,disgust,0.469
angry,fushi,NA,fushi,disgust,0.469
outrage,fushi,NA,fushi,disgust,0.469
shoddy,m,mummunan aiki,mummunan aiki,disgust,0.469
banshee,banshee,aljanar banshee,aljanar banshee,disgust,0.469
arrogant,masu girman kai,NA,masu girman kai,disgust,0.469
fraudulent,yaudara,NA,yaudara,disgust,0.461
spider,gizo -gizo,NA,gizo -gizo,disgust,0.461
muddy,laka,NA,laka,disgust,0.461
scar,tabo,NA,tabo,disgust,0.461
spurious,mai lalata,NA,mai lalata,disgust,0.461
plunder,ganima,NA,ganima,disgust,0.461
prick,tsinke,NA,tsinke,disgust,0.461
recklessness,rashin kulawa,NA,rashin kulawa,disgust,0.461
deceive,yaudara,NA,yaudara,disgust,0.461
distorted,gurbata,gurɓata,gurɓata,disgust,0.461
fool,wawa,NA,wawa,disgust,0.461
quack,quack,kukan agwagwa,kukan agwagwa,disgust,0.461
perdition,halaka,NA,halaka,disgust,0.461
insulting,zagi,NA,zagi,disgust,0.461
unjustifiable,mara hujja,NA,mara hujja,disgust,0.461
deplore,baƙin ciki,NA,baƙin ciki,disgust,0.461
dishonest,marasa gaskiya,NA,marasa gaskiya,disgust,0.453
aphid,aphid,ƙwaro,ƙwaro,disgust,0.453
bane,ban,guba,guba,disgust,0.453
cur,cur,mummunan kare,mummunan kare,disgust,0.453
dire,dire,marar inganci,marar inganci,disgust,0.453
antipathy,rashin tausayi,NA,rashin tausayi,disgust,0.453
disingenuous,marasa son kai,NA,marasa son kai,disgust,0.453
stigma,wulakanci,wulaƙanci,wulaƙanci,disgust,0.453
disparage,rashin mutunci,NA,rashin mutunci,disgust,0.453
unthinkable,ba zato ba tsammani,NA,ba zato ba tsammani,disgust,0.453
indignation,fushi,NA,fushi,disgust,0.453
alienate,ware,NA,ware,disgust,0.453
elimination,kawarwa,NA,kawarwa,disgust,0.453
eschew,kaucewa,NA,kaucewa,disgust,0.453
selfish,son kai,NA,son kai,disgust,0.453
lie,karya,ƙarya,ƙarya,disgust,0.445
caries,caries,lalacewar haƙori,lalacewar haƙori,disgust,0.445
opium,opium,hodar iblis,hodar iblis,disgust,0.445
recalcitrant,m,taurin kai ga hukuma,taurin kai ga hukuma,disgust,0.445
smell,wari,NA,wari,disgust,0.445
pious,ibada,NA,ibada,disgust,0.445
bankruptcy,fatara,NA,fatara,disgust,0.445
iniquity,zalunci,NA,zalunci,disgust,0.445
egotistical,masu girman kai,NA,masu girman kai,disgust,0.445
vacuous,m,nuna rashin tunani,nuna rashin tunani,disgust,0.445
piles,tara,NA,tara,disgust,0.445
mosquito,sauro,NA,sauro,disgust,0.445
despair,yanke kauna,yanke ƙauna,yanke ƙauna,disgust,0.445
garish,garish,nuna rashin sha'awa,nuna rashin sha'awa,disgust,0.445
wasted,ɓata,NA,ɓata,disgust,0.445
obnoxious,m,marar daɗi sosai,marar daɗi sosai,disgust,0.438
homeless,marasa gida,NA,marasa gida,disgust,0.438
scream,ihu,NA,ihu,disgust,0.438
abnormal,mahaukaci,NA,mahaukaci,disgust,0.438
ashamed,kunya,NA,kunya,disgust,0.438
abject,m,nuna wulaƙanci,nuna wulaƙanci,disgust,0.438
sticky,m,zafi,zafi,disgust,0.438
hopelessness,rashin bege,NA,rashin bege,disgust,0.438
inmate,fursuna,NA,fursuna,disgust,0.438
shun,guji,NA,guji,disgust,0.438
hog,alade,NA,alade,disgust,0.438
aversion,ƙiyayya,NA,ƙiyayya,disgust,0.438
alien,dan hanya,ɗan hanya,ɗan hanya,disgust,0.438
cursing,la'anta,NA,la'anta,disgust,0.43
debris,tarkace,NA,tarkace,disgust,0.43
undesirable,maras so,NA,maras so,disgust,0.43
falsity,ƙarya,NA,ƙarya,disgust,0.43
adverse,m,illa,illa,disgust,0.43
trickery,wayo,NA,wayo,disgust,0.43
separatist,mai ballewa,ɗan ta ware,ɗan ta ware,disgust,0.43
illegal,haram,NA,haram,disgust,0.43
incredulous,m,rashin yarda da wani abu,rashin yarda da wani abu,disgust,0.43
callous,m,nuna rashin kulawa,nuna rashin kulawa,disgust,0.43
denounce,la'anta,NA,la'anta,disgust,0.43
witch,boka,NA,boka,disgust,0.43
creature,halitta,NA,halitta,disgust,0.43
defiance,bijirewa,NA,bijirewa,disgust,0.43
pall,tarwa,NA,tarwa,disgust,0.43
shameless,marar kunya,NA,marar kunya,disgust,0.43
curse,la'ana,NA,la'ana,disgust,0.43
reflux,reflux,tumbuɗi,tumbuɗi,disgust,0.43
lusty,m,cike da kuzari,cike da kuzari,disgust,0.43
mistrust,rashin yarda,NA,rashin yarda,disgust,0.422
socialist,ɗan gurguzu,NA,ɗan gurguzu,disgust,0.422
impure,najasa,NA,najasa,disgust,0.422
pompous,abin mamaki,NA,abin mamaki,disgust,0.422
contentious,mai jayayya,NA,mai jayayya,disgust,0.422
bum,bum,ɗuwainiya,ɗuwainiya,disgust,0.422
collapse,rushewa,NA,rushewa,disgust,0.422
swarm,taro,NA,taro,disgust,0.422
offend,yi laifi,NA,yi laifi,disgust,0.422
hairy,m,mai wahala,mai wahala,disgust,0.422
tasteless,m,rashin hali,rashin hali,disgust,0.422
carelessness,sakaci,NA,sakaci,disgust,0.422
gush,gush,zubowa da sauri,zubowa da sauri,disgust,0.422
delinquent,m,fanɗararre,fanɗararre,disgust,0.422
ferocious,m,mai fushi,mai fushi,disgust,0.422
infantile,jariri,NA,jariri,disgust,0.422
wasting,wasting,ɓatawa,ɓatawa,disgust,0.422
affront,cin mutunci,NA,cin mutunci,disgust,0.422
nicotine,sinadarin nicotine,NA,sinadarin nicotine,disgust,0.422
slush,ja ruwa,NA,ja ruwa,disgust,0.422
bovine,bovine,dabba,dabba,disgust,0.422
denunciation,la'anta,NA,la'anta,disgust,0.422
idiotic,wawa,NA,wawa,disgust,0.422
hypertrophy,hauhawar jini,NA,hauhawar jini,disgust,0.422
untidy,rashin tsari,NA,rashin tsari,disgust,0.422
tarnish,lalata,NA,lalata,disgust,0.422
ammonia,ammoniya,iskar gas marar launi,iskar gas marar launi,disgust,0.422
badness,mugunta,NA,mugunta,disgust,0.422
vegetative,ciyayi,NA,ciyayi,disgust,0.414
unfavorable,mara kyau,NA,mara kyau,disgust,0.414
neglected,sakaci,NA,sakaci,disgust,0.414
drivel,drivel,zubar majina,zubar majina,disgust,0.414
vampire,vampire,fatalwa,fatalwa,disgust,0.414
illegitimate,shege,NA,shege,disgust,0.414
litigious,mai kara,NA,mai kara,disgust,0.414
socialism,gurguzanci,NA,gurguzanci,disgust,0.414
displacency,rashin daidaituwa,NA,rashin daidaituwa,disgust,0.414
sour,m,mai tsami,mai tsami,disgust,0.414
murky,m,marar ɗa'a,marar ɗa'a,disgust,0.414
dishonesty,rashin gaskiya,NA,rashin gaskiya,disgust,0.414
disobey,rashin biyayya,NA,rashin biyayya,disgust,0.414
repel,tunkude,tunkuɗe,tunkuɗe,disgust,0.406
ignorant,jahili,NA,jahili,disgust,0.406
unkind,m,rashin kirki,rashin kirki,disgust,0.406
bogus,na bogi,NA,na bogi,disgust,0.406
displeasure,rashin jin daɗi,NA,rashin jin daɗi,disgust,0.406
prosecution,tuhuma,NA,tuhuma,disgust,0.406
ungrateful,butulci,NA,butulci,disgust,0.406
unlawful,haram,NA,haram,disgust,0.406
shoplifting,sata,NA,sata,disgust,0.406
phony,m,mazambaci,mazambaci,disgust,0.406
discontinuity,katsewa,NA,katsewa,disgust,0.406
outcast,wanda aka kore,NA,wanda aka kore,disgust,0.406
falsify,ƙarya,NA,ƙarya,disgust,0.406
wrongdoing,zalunci,NA,zalunci,disgust,0.406
dislike,ƙi,NA,ƙi,disgust,0.406
disgruntled,rashin jin daɗi,NA,rashin jin daɗi,disgust,0.406
recidivism,sake dawowa,NA,sake dawowa,disgust,0.406
crushing,murkushewa,murƙushewa,murƙushewa,disgust,0.398
woe,kaito,NA,kaito,disgust,0.398
worsening,muni,NA,muni,disgust,0.398
disdain,rainawa,NA,rainawa,disgust,0.398
unruly,m,rashin ɗa'a,rashin ɗa'a,disgust,0.398
unnatural,m,ba na ɗabi'a ba,ba na ɗabi'a ba,disgust,0.398
paucity,rashin wadata,NA,rashin wadata,disgust,0.398
rigor,taurin kai,NA,taurin kai,disgust,0.398
senseless,m,rashin hankali,rashin hankali,disgust,0.398
amphetamines,amphetamines,maganin ƙiba,maganin ƙiba,disgust,0.398
subvert,subvert,rushe ikon hukuma,rushe ikon hukuma,disgust,0.398
stingy,mai rowa,NA,mai rowa,disgust,0.398
loon,loon,agwagwar ruwa,agwagwar ruwa,disgust,0.398
averse,m,ƙyama,ƙyama,disgust,0.398
failure,kasawa,NA,kasawa,disgust,0.398
lick,lasa,NA,lasa,disgust,0.398
woefully,wahala,NA,wahala,disgust,0.398
insult,zagi,NA,zagi,disgust,0.393
expel,korar,NA,korar,disgust,0.391
scorpion,kunama,NA,kunama,disgust,0.391
diatribe,diatribe,hari mai ƙarfi kan wani abu,hari mai ƙarfi kan wani abu,disgust,0.391
averseness,ƙiyayya,NA,ƙiyayya,disgust,0.391
punishment,azaba,NA,azaba,disgust,0.391
farcical,farcical,zane,zane,disgust,0.391
critter,sharhi,NA,sharhi,disgust,0.391
damage,lalacewa,NA,lalacewa,disgust,0.391
hardened,taurare,NA,taurare,disgust,0.391
muff,muff,farji,farji,disgust,0.391
bad,mara kyau,NA,mara kyau,disgust,0.391
antisocial,mai son zaman jama'a,NA,mai son zaman jama'a,disgust,0.391
punished,azabtar,NA,azabtar,disgust,0.391
disrelish,lalata,NA,lalata,disgust,0.391
presumptuous,girman kai,NA,girman kai,disgust,0.383
divorce,saki,NA,saki,disgust,0.383
teeming,zamewa,NA,zamewa,disgust,0.383
shabby,abin kunya,NA,abin kunya,disgust,0.383
sacrifices,sadaukarwa,NA,sadaukarwa,disgust,0.383
guilt,laifi,NA,laifi,disgust,0.383
illiterate,jahilai,NA,jahilai,disgust,0.383
orc,orc,dabbar teku,dabbar teku,disgust,0.383
disappoint,kunyata,NA,kunyata,disgust,0.383
hypocritical,munafunci,NA,munafunci,disgust,0.383
fulsome,cikakke,NA,cikakke,disgust,0.383
fugitive,mai gudun hijira,NA,mai gudun hijira,disgust,0.383
plagiarism,satar fasaha,NA,satar fasaha,disgust,0.383
discord,rashin jituwa,NA,rashin jituwa,disgust,0.383
surly,m,mai mugun hali,mai mugun hali,disgust,0.383
irrational,m,rashin hankali,rashin hankali,disgust,0.383
lament,makoki,NA,makoki,disgust,0.383
eviction,fitarwa,NA,fitarwa,disgust,0.383
adder,adda,maciji,maciji,disgust,0.383
anaconda,anaconda,kasa,kasa,disgust,0.383
scoff,izgili,NA,izgili,disgust,0.375
alienation,nisantawa,NA,nisantawa,disgust,0.375
blame,zargi,NA,zargi,disgust,0.375
unworthy,bai cancanta ba,NA,bai cancanta ba,disgust,0.375
dislocated,kauracewa,ƙauracewa,ƙauracewa,disgust,0.375
depressing,depressing,mai sa damuwa,mai sa damuwa,disgust,0.375
shock,girgiza,NA,girgiza,disgust,0.375
misconduct,rashin da'a,rashin ɗa'a,rashin ɗa'a,disgust,0.375
irritation,hangula,NA,hangula,disgust,0.375
plight,wahala,NA,wahala,disgust,0.375
defective,m,mai illa,mai illa,disgust,0.375
irritating,m,mai ban haushi,mai ban haushi,disgust,0.375
hoax,yaudara,NA,yaudara,disgust,0.367
vainly,banza,NA,banza,disgust,0.367
powerless,m,rashin ƙarfi,rashin ƙarfi,disgust,0.367
revoke,soke,NA,soke,disgust,0.367
wimp,wimp,rago,rago,disgust,0.367
unhealthy,marasa lafiya,NA,marasa lafiya,disgust,0.367
pitfall,rami,NA,rami,disgust,0.367
cad,cad,kare,kare,disgust,0.367
wimpy,wimpy,ragon maza,ragon maza,disgust,0.367
shuddering,rawar jiki,NA,rawar jiki,disgust,0.367
